"state.rec","zcta","state.fips","state"
"10","05871","50","Vermont"
"10","05739","50","Vermont"
"10","05733","50","Vermont"
"10","05048","50","Vermont"
"10","05853","50","Vermont"
"10","05641","50","Vermont"
"10","05401","50","Vermont"
"10","05826","50","Vermont"
"10","05439","50","Vermont"
"10","05682","50","Vermont"
"10","05034","50","Vermont"
"10","05858","50","Vermont"
"10","05675","50","Vermont"
"10","05053","50","Vermont"
"10","05602","50","Vermont"
"10","05042","50","Vermont"
"10","05069","50","Vermont"
"10","05471","50","Vermont"
"10","05403","50","Vermont"
"10","05663","50","Vermont"
"10","05857","50","Vermont"
"10","05341","50","Vermont"
"10","05654","50","Vermont"
"10","05760","50","Vermont"
"10","05346","50","Vermont"
"10","05465","50","Vermont"
"10","05828","50","Vermont"
"10","05061","50","Vermont"
"10","05252","50","Vermont"
"10","05492","50","Vermont"
"10","05262","50","Vermont"
"10","05757","50","Vermont"
"10","05874","50","Vermont"
"10","05824","50","Vermont"
"10","05832","50","Vermont"
"10","05060","50","Vermont"
"10","05773","50","Vermont"
"10","05850","50","Vermont"
"10","05032","50","Vermont"
"10","05039","50","Vermont"
"10","05254","50","Vermont"
"10","05906","50","Vermont"
"10","05825","50","Vermont"
"10","05457","50","Vermont"
"10","05840","50","Vermont"
"10","05030","50","Vermont"
"10","05842","50","Vermont"
"10","05830","50","Vermont"
"10","05751","50","Vermont"
"10","05257","50","Vermont"
"10","05839","50","Vermont"
"10","05650","50","Vermont"
"10","05067","50","Vermont"
"10","05875","50","Vermont"
"10","05442","50","Vermont"
"10","05068","50","Vermont"
"10","05141","50","Vermont"
"10","05485","50","Vermont"
"10","05462","50","Vermont"
"10","05251","50","Vermont"
"11","06753","09","Connecticut"
"11","06710","09","Connecticut"
"11","06417","09","Connecticut"
"11","06751","09","Connecticut"
"11","06235","09","Connecticut"
"11","06787","09","Connecticut"
"11","06117","09","Connecticut"
"11","06268","09","Connecticut"
"11","06790","09","Connecticut"
"11","06001","09","Connecticut"
"11","06024","09","Connecticut"
"11","06854","09","Connecticut"
"11","06897","09","Connecticut"
"11","06068","09","Connecticut"
"11","06512","09","Connecticut"
"11","06248","09","Connecticut"
"11","06444","09","Connecticut"
"11","06807","09","Connecticut"
"11","06518","09","Connecticut"
"11","06467","09","Connecticut"
"11","06380","09","Connecticut"
"11","06405","09","Connecticut"
"11","06758","09","Connecticut"
"11","06409","09","Connecticut"
"11","06379","09","Connecticut"
"11","06513","09","Connecticut"
"11","06801","09","Connecticut"
"11","06870","09","Connecticut"
"11","06264","09","Connecticut"
"11","06091","09","Connecticut"
"11","06424","09","Connecticut"
"11","06070","09","Connecticut"
"11","06089","09","Connecticut"
"11","06365","09","Connecticut"
"11","06469","09","Connecticut"
"11","06262","09","Connecticut"
"11","06263","09","Connecticut"
"11","06339","09","Connecticut"
"11","06457","09","Connecticut"
"11","06281","09","Connecticut"
"11","06254","09","Connecticut"
"11","06811","09","Connecticut"
"11","06259","09","Connecticut"
"11","06010","09","Connecticut"
"11","06250","09","Connecticut"
"11","06359","09","Connecticut"
"11","06840","09","Connecticut"
"11","06525","09","Connecticut"
"11","06853","09","Connecticut"
"11","06479","09","Connecticut"
"11","06098","09","Connecticut"
"11","06278","09","Connecticut"
"11","06473","09","Connecticut"
"11","06755","09","Connecticut"
"11","06759","09","Connecticut"
"11","06777","09","Connecticut"
"11","06901","09","Connecticut"
"11","06103","09","Connecticut"
"11","06378","09","Connecticut"
"11","06455","09","Connecticut"
"11","06020","09","Connecticut"
"11","06401","09","Connecticut"
"11","06053","09","Connecticut"
"11","06093","09","Connecticut"
"11","06389","09","Connecticut"
"11","06105","09","Connecticut"
"11","06403","09","Connecticut"
"11","06052","09","Connecticut"
"11","06033","09","Connecticut"
"11","06906","09","Connecticut"
"11","06031","09","Connecticut"
"11","06482","09","Connecticut"
"11","06422","09","Connecticut"
"11","06247","09","Connecticut"
"11","06232","09","Connecticut"
"11","06058","09","Connecticut"
"11","06084","09","Connecticut"
"11","06277","09","Connecticut"
"11","06489","09","Connecticut"
"11","06706","09","Connecticut"
"11","06437","09","Connecticut"
"11","06066","09","Connecticut"
"11","06794","09","Connecticut"
"11","06851","09","Connecticut"
"11","06757","09","Connecticut"
"11","06896","09","Connecticut"
"11","06074","09","Connecticut"
"11","06023","09","Connecticut"
"11","06088","09","Connecticut"
"11","06355","09","Connecticut"
"11","06418","09","Connecticut"
"11","06516","09","Connecticut"
"11","06357","09","Connecticut"
"11","06903","09","Connecticut"
"11","06907","09","Connecticut"
"11","06090","09","Connecticut"
"11","06002","09","Connecticut"
"11","06019","09","Connecticut"
"11","06022","09","Connecticut"
"11","06416","09","Connecticut"
"11","06461","09","Connecticut"
"11","06096","09","Connecticut"
"11","06475","09","Connecticut"
"11","06063","09","Connecticut"
"11","06065","09","Connecticut"
"11","06782","09","Connecticut"
"11","06413","09","Connecticut"
"11","06825","09","Connecticut"
"11","06384","09","Connecticut"
"11","06419","09","Connecticut"
"11","06243","09","Connecticut"
"11","06420","09","Connecticut"
"11","06708","09","Connecticut"
"11","06441","09","Connecticut"
"11","06062","09","Connecticut"
"11","06095","09","Connecticut"
"11","06334","09","Connecticut"
"11","06605","09","Connecticut"
"11","06269","09","Connecticut"
"11","06029","09","Connecticut"
"11","06414","09","Connecticut"
"11","06279","09","Connecticut"
"11","06256","09","Connecticut"
"11","06226","09","Connecticut"
"11","06883","09","Connecticut"
"11","06351","09","Connecticut"
"11","06387","09","Connecticut"
"11","06470","09","Connecticut"
"11","06082","09","Connecticut"
"11","06471","09","Connecticut"
"11","06460","09","Connecticut"
"11","06478","09","Connecticut"
"11","06488","09","Connecticut"
"11","06831","09","Connecticut"
"11","06614","09","Connecticut"
"11","06779","09","Connecticut"
"11","06016","09","Connecticut"
"11","06702","09","Connecticut"
"11","06092","09","Connecticut"
"11","06450","09","Connecticut"
"11","06069","09","Connecticut"
"11","06442","09","Connecticut"
"11","06280","09","Connecticut"
"11","06071","09","Connecticut"
"11","06785","09","Connecticut"
"11","06333","09","Connecticut"
"11","06335","09","Connecticut"
"11","06812","09","Connecticut"
"11","06067","09","Connecticut"
"11","06820","09","Connecticut"
"11","06073","09","Connecticut"
"11","06410","09","Connecticut"
"11","06249","09","Connecticut"
"11","06374","09","Connecticut"
"11","06423","09","Connecticut"
"11","06712","09","Connecticut"
"11","06255","09","Connecticut"
"11","06517","09","Connecticut"
"11","06484","09","Connecticut"
"11","06611","09","Connecticut"
"11","06492","09","Connecticut"
"11","06510","09","Connecticut"
"11","06059","09","Connecticut"
"11","06111","09","Connecticut"
"11","06260","09","Connecticut"
"11","06231","09","Connecticut"
"11","06480","09","Connecticut"
"11","06443","09","Connecticut"
"11","06451","09","Connecticut"
"11","06026","09","Connecticut"
"11","06241","09","Connecticut"
"11","06237","09","Connecticut"
"11","06783","09","Connecticut"
"11","06784","09","Connecticut"
"11","06791","09","Connecticut"
"11","06793","09","Connecticut"
"11","06795","09","Connecticut"
"11","06439","09","Connecticut"
"11","06798","09","Connecticut"
"11","06804","09","Connecticut"
"11","06039","09","Connecticut"
"11","06810","09","Connecticut"
"11","06238","09","Connecticut"
"11","06606","09","Connecticut"
"11","06607","09","Connecticut"
"11","06330","09","Connecticut"
"11","06608","09","Connecticut"
"11","06610","09","Connecticut"
"11","06426","09","Connecticut"
"11","06108","09","Connecticut"
"11","06762","09","Connecticut"
"11","06481","09","Connecticut"
"11","06266","09","Connecticut"
"11","06018","09","Connecticut"
"11","06483","09","Connecticut"
"11","06043","09","Connecticut"
"11","06051","09","Connecticut"
"11","06042","09","Connecticut"
"11","06109","09","Connecticut"
"11","06085","09","Connecticut"
"11","06519","09","Connecticut"
"11","06412","09","Connecticut"
"11","06120","09","Connecticut"
"11","06604","09","Connecticut"
"11","06447","09","Connecticut"
"11","06890","09","Connecticut"
"11","06716","09","Connecticut"
"11","06234","09","Connecticut"
"11","06242","09","Connecticut"
"11","06353","09","Connecticut"
"11","06377","09","Connecticut"
"11","06371","09","Connecticut"
"11","06524","09","Connecticut"
"11","06078","09","Connecticut"
"11","06079","09","Connecticut"
"11","06459","09","Connecticut"
"11","06338","09","Connecticut"
"11","06376","09","Connecticut"
"11","06438","09","Connecticut"
"11","06468","09","Connecticut"
"11","06107","09","Connecticut"
"11","06477","09","Connecticut"
"11","06331","09","Connecticut"
"11","06354","09","Connecticut"
"11","06382","09","Connecticut"
"11","06824","09","Connecticut"
"11","06515","09","Connecticut"
"11","06615","09","Connecticut"
"11","06032","09","Connecticut"
"11","06013","09","Connecticut"
"11","06027","09","Connecticut"
"11","06072","09","Connecticut"
"11","06080","09","Connecticut"
"11","06258","09","Connecticut"
"11","06385","09","Connecticut"
"11","06415","09","Connecticut"
"11","06472","09","Connecticut"
"11","06498","09","Connecticut"
"11","06037","09","Connecticut"
"11","06756","09","Connecticut"
"11","06320","09","Connecticut"
"11","06704","09","Connecticut"
"11","06705","09","Connecticut"
"11","06035","09","Connecticut"
"11","06752","09","Connecticut"
"11","06106","09","Connecticut"
"11","06360","09","Connecticut"
"11","06370","09","Connecticut"
"11","06282","09","Connecticut"
"11","06081","09","Connecticut"
"11","06456","09","Connecticut"
"11","06778","09","Connecticut"
"11","06373","09","Connecticut"
"11","06110","09","Connecticut"
"11","06763","09","Connecticut"
"11","06776","09","Connecticut"
"11","06375","09","Connecticut"
"11","06905","09","Connecticut"
"11","06060","09","Connecticut"
"11","06076","09","Connecticut"
"11","06112","09","Connecticut"
"11","06754","09","Connecticut"
"11","06612","09","Connecticut"
"11","06770","09","Connecticut"
"11","06332","09","Connecticut"
"11","06830","09","Connecticut"
"11","06786","09","Connecticut"
"11","06114","09","Connecticut"
"11","06877","09","Connecticut"
"11","06902","09","Connecticut"
"11","06340","09","Connecticut"
"11","06850","09","Connecticut"
"11","06040","09","Connecticut"
"11","06118","09","Connecticut"
"11","06511","09","Connecticut"
"11","06750","09","Connecticut"
"11","06514","09","Connecticut"
"11","06239","09","Connecticut"
"11","06350","09","Connecticut"
"11","06119","09","Connecticut"
"11","06336","09","Connecticut"
"11","06057","09","Connecticut"
"11","06878","09","Connecticut"
"11","06796","09","Connecticut"
"11","06021","09","Connecticut"
"11","06880","09","Connecticut"
"11","06061","09","Connecticut"
"11","06855","09","Connecticut"
"12","19731","10","Delaware"
"12","19939","10","Delaware"
"12","19804","10","Delaware"
"12","19967","10","Delaware"
"12","19902","10","Delaware"
"12","19930","10","Delaware"
"12","19945","10","Delaware"
"12","19955","10","Delaware"
"12","19934","10","Delaware"
"12","19963","10","Delaware"
"12","19944","10","Delaware"
"12","19956","10","Delaware"
"12","19701","10","Delaware"
"12","19979","10","Delaware"
"12","19946","10","Delaware"
"12","19960","10","Delaware"
"12","19733","10","Delaware"
"12","19953","10","Delaware"
"12","19706","10","Delaware"
"12","19931","10","Delaware"
"12","19809","10","Delaware"
"12","19958","10","Delaware"
"12","19717","10","Delaware"
"12","19702","10","Delaware"
"12","19971","10","Delaware"
"12","19807","10","Delaware"
"12","19973","10","Delaware"
"12","19936","10","Delaware"
"12","19943","10","Delaware"
"12","19951","10","Delaware"
"12","19977","10","Delaware"
"12","19808","10","Delaware"
"12","19736","10","Delaware"
"12","19933","10","Delaware"
"12","19954","10","Delaware"
"12","19904","10","Delaware"
"12","19950","10","Delaware"
"12","19970","10","Delaware"
"12","19711","10","Delaware"
"12","19709","10","Delaware"
"12","19703","10","Delaware"
"12","19975","10","Delaware"
"12","19720","10","Delaware"
"12","19805","10","Delaware"
"12","19713","10","Delaware"
"12","19710","10","Delaware"
"12","19940","10","Delaware"
"12","19732","10","Delaware"
"12","19966","10","Delaware"
"12","19938","10","Delaware"
"12","19952","10","Delaware"
"12","19716","10","Delaware"
"12","19806","10","Delaware"
"12","19980","10","Delaware"
"12","19707","10","Delaware"
"12","19734","10","Delaware"
"12","19968","10","Delaware"
"12","19901","10","Delaware"
"12","19735","10","Delaware"
"12","19801","10","Delaware"
"12","19810","10","Delaware"
"12","19802","10","Delaware"
"12","19964","10","Delaware"
"12","19941","10","Delaware"
"12","19947","10","Delaware"
"12","19962","10","Delaware"
"12","19803","10","Delaware"
"12","19730","10","Delaware"
"13","87583","35","New Mexico"
"13","88352","35","New Mexico"
"13","87317","35","New Mexico"
"13","87801","35","New Mexico"
"13","87365","35","New Mexico"
"13","87151","35","New Mexico"
"13","87523","35","New Mexico"
"13","87038","35","New Mexico"
"13","87517","35","New Mexico"
"13","87820","35","New Mexico"
"13","88023","35","New Mexico"
"13","87553","35","New Mexico"
"13","87347","35","New Mexico"
"13","88418","35","New Mexico"
"13","87544","35","New Mexico"
"13","87036","35","New Mexico"
"13","88312","35","New Mexico"
"13","88439","35","New Mexico"
"13","87015","35","New Mexico"
"13","88347","35","New Mexico"
"13","87730","35","New Mexico"
"13","87731","35","New Mexico"
"13","87513","35","New Mexico"
"13","88264","35","New Mexico"
"13","88349","35","New Mexico"
"13","88021","35","New Mexico"
"13","88044","35","New Mexico"
"13","88427","35","New Mexico"
"13","87501","35","New Mexico"
"13","88113","35","New Mexico"
"13","88125","35","New Mexico"
"13","87008","35","New Mexico"
"13","87419","35","New Mexico"
"13","87310","35","New Mexico"
"13","88124","35","New Mexico"
"13","87728","35","New Mexico"
"13","87415","35","New Mexico"
"13","88132","35","New Mexico"
"13","87543","35","New Mexico"
"13","87532","35","New Mexico"
"13","87740","35","New Mexico"
"13","79837","35","New Mexico"
"13","88112","35","New Mexico"
"13","87410","35","New Mexico"
"13","87930","35","New Mexico"
"13","88348","35","New Mexico"
"13","87514","35","New Mexico"
"13","88414","35","New Mexico"
"13","87328","35","New Mexico"
"13","87507","35","New Mexico"
"13","88250","35","New Mexico"
"13","88417","35","New Mexico"
"13","87122","35","New Mexico"
"13","88244","35","New Mexico"
"13","88301","35","New Mexico"
"13","88350","35","New Mexico"
"13","87028","35","New Mexico"
"13","87939","35","New Mexico"
"13","88343","35","New Mexico"
"13","87047","35","New Mexico"
"13","87121","35","New Mexico"
"13","88116","35","New Mexico"
"13","87557","35","New Mexico"
"13","88046","35","New Mexico"
"13","88039","35","New Mexico"
