"V1","V2","V3"
"-87.766002","41.878099","170312521011021"
"-87.664013","41.878293","170318331002023"
"-88.102016","41.878405","170438418012008"
"-87.735682","41.878461","170312605001008"
"-93.678881","41.878632","191690101011080"
"-87.724524","41.878854","170312608001012"
"-87.706327","41.879052","170312713001000"
"-87.627300","41.879474","170313204001019"
"-88.125706","41.879486","170438418021031"
"-88.205665","41.879605","170438415011004"
"-87.929201","41.879610","170438440022005"
"-88.210961","41.879610","170438415011010"
"-87.680581","41.879710","170318380001006"
"-87.707982","41.879851","170312713001000"
"-87.853496","41.879954","170318172003020"
"-87.995209","41.880036","170438436013007"
"-88.060182","41.880155","170438420001020"
"-87.833362","41.880538","170318175001003"
"-87.908102","41.880693","170318183004008"
"-87.908102","41.880712","170318183004008"
"-87.659510","41.880825","170318331002001"
"-88.386212","41.881206","170898545055003"
"-87.783598","41.881301","170318126003009"
"-70.619073","41.881518","250235306002058"
"-84.036167","41.881545","260910616002023"
"-84.068333","41.881560","260910617021003"
"-87.733572","41.881948","170312603001024"
"-87.797665","41.882048","170318128023004"
"-87.699208","41.882230","170318370002003"
"-80.148927","41.882348","420490122014005"
"-87.764971","41.882586","170312520002000"
"-87.846990","41.882776","170318173001031"
"-87.836880","41.883095","170318175002011"
"-87.686686","41.883126","170318378001008"
"-87.677338","41.883308","170318378002013"
"-93.813647","41.883322","190150205002000"
"-71.388161","41.883330","440070108003009"
"-87.951609","41.883442","170438439003005"
"-88.116474","41.883580","170438418021003"
"-93.813946","41.883599","190150205002000"
"-88.173905","41.883623","170438414012010"
"-87.730157","41.883934","170312602001013"
"-87.739157","41.884186","170312604001021"
"-88.092963","41.885000","170438418011000"
"-87.874171","41.885095","170318170004013"
"-87.864163","41.885174","170318170002014"
"-87.705013","41.885181","170318371001010"
"-87.765881","41.885420","170312520001008"
"-80.354680","41.886326","420490101072003"
"-70.911771","41.887180","250235423023015"
"-88.353338","41.887415","170898548003013"
"-71.415411","41.887450","440070117023042"
"-87.889077","41.887632","170318169002005"
"-80.819971","41.887700","390070006033007"
"-80.350253","41.887785","420490101032002"
"-88.065382","41.888212","170438420003012"
"-71.398016","41.888242","440070110003003"
"-87.819339","41.888366","170318120003009"
"-80.353470","41.888596","420490101072003"
"-88.292820","41.888683","170898525005021"
"-70.894430","41.888690","250235422003003"
"-87.704721","41.889010","170318367002030"
"-103.674677","41.889417","311579533001034"
"-70.542877","41.889427","250235308012040"
"-83.783181","41.889440","260910621004006"
"-123.800202","41.889647","060150002023032"
"-79.845770","41.889650","420490120022027"
"-87.904387","41.889673","170318168001039"
"-92.269348","41.889703","190119607001036"
"-87.708951","41.889774","170318367001030"
"-71.402216","41.889868","440070111001006"
"-88.080584","41.890061","170438417051030"
"-87.788871","41.890080","170318124001034"
"-87.767248","41.890164","170312514002006"
"-87.903887","41.890292","170318168001039"
"-87.788642","41.890389","170318124001034"
"-87.927827","41.890481","170438428003006"
"-93.397369","41.890525","191690102001109"
"-88.136149","41.890786","170438417041013"
"-92.276689","41.890855","190119607001036"
"-87.746205","41.891402","170312517001016"
"-88.328211","41.891480","170898526071015"
"-72.168928","41.891509","090158301002024"
"-87.665259","41.891635","170312433002013"
"-87.683447","41.891968","170312429002000"
"-87.747294","41.892004","170312517001033"
"-70.710930","41.892280","250235306001004"
"-87.674217","41.892528","170312431002001"
"-87.814044","41.892534","170318120001007"
"-87.718684","41.892625","170312315004022"
"-87.854510","41.893060","170318164022029"
"-70.755141","41.893140","250235442004008"
"-87.953043","41.893178","170438430002002"
"-87.759468","41.893355","170312515003000"
"-87.843825","41.893720","170318174003012"
"-87.658481","41.893960","170312434001013"
"-88.024728","41.894763","170438434001016"
"-87.797390","41.895090","170318124002004"
"-88.200207","41.895099","170438415012007"
"-87.941690","41.896497","170438429003017"
"-71.389741","41.896570","440070109002003"
"-87.688622","41.896954","170312425002007"
"-87.985566","41.897073","170438432002013"
"-72.656699","41.897317","090034735022001"
"-88.016450","41.897444","170438433012015"
"-87.721829","41.897488","170312312003002"
"-72.656821","41.897530","090034735022001"
"-87.765668","41.897581","170312513002000"
"-87.746705","41.897890","170312510001017"
"-88.000286","41.897981","170438433011015"
"-87.781798","41.898462","170318121003004"
"-87.875381","41.898502","170318165002003"
"-106.206711","41.898550","560079681001510"
"-87.668352","41.899123","170312421003000"
"-87.694881","41.899320","170312426004000"
"-87.755972","41.899516","170312512004018"
"-87.681518","41.899644","170312423001020"
"-91.653211","41.899920","191130107002001"
"-83.709560","41.900070","261158329004012"
"-87.629566","41.900251","170310811001001"
"-71.075004","41.900267","250056141013011"
"-87.845150","41.900269","170318162003025"
"-71.097151","41.900320","250056138004010"
"-71.390923","41.900706","440070112003004"
"-71.107880","41.900720","250056139011008"
"-83.378323","41.901420","261158318003010"
"-87.633968","41.901521","170310810005000"
"-71.071680","41.901915","250056141013001"
"-84.023321","41.901980","260910613012006"
"-87.982903","41.902230","170438432001003"
"-87.663191","41.902360","170312420003000"
"-87.673591","41.902540","170312422001001"
"-87.798350","41.902604","170318122003020"
"-73.979001","41.902620","361119525003003"
"-87.686421","41.902756","170312424001001"
"-71.137685","41.902874","250056134001004"
"-72.081718","41.902969","090159022002030"
"-93.303364","41.903391","191690102002123"
"-87.817438","41.903415","170318119004019"
"-87.901935","41.903517","170318167002020"
"-87.858653","41.903666","170318163003000"
"-72.466905","41.903981","090135351015004"
"-87.717847","41.903989","170312307002009"
"-87.714182","41.904232","170312308001012"
"-87.902883","41.904684","170318167002020"
"-91.257192","41.904798","190314502002037"
"-87.644177","41.905073","170318422001043"
"-87.782874","41.905170","170318121005023"
"-87.685684","41.905213","170312412002007"
"-71.101311","41.905240","250056138003005"
"-87.877565","41.905653","170318166001022"
"-88.211228","41.905654","170438413122021"
"-87.930559","41.905781","170438428001000"
"-87.663401","41.906090","170312416002000"
"-83.571497","41.906194","261158328001002"
"-87.677666","41.906408","170312414004000"
"-87.767270","41.906518","170312506001008"
"-87.709853","41.906569","170312309001017"
"-83.570810","41.906630","261158328001002"
"-87.694426","41.906761","170312410001009"
"-87.732098","41.906972","170312306004005"
"-87.754319","41.907035","170312508001018"
"-84.043022","41.907082","260910614002001"
"-88.377890","41.907200","170898522041018"
"-88.081499","41.907500","170438412083002"
"-83.567814","41.907664","261158328001002"
"-87.640143","41.907821","170310804001007"
"-87.665144","41.908922","170312416001000"
"-72.461869","41.909411","090135351023012"
"-87.752350","41.909524","170312508001002"
"-87.959981","41.909790","170438406003009"
"-71.369475","41.910108","250056311023012"
"-72.989735","41.910933","090052901003000"
"-122.561407","41.910981","060930013004140"
"-87.668767","41.912042","170312402001012"
"-87.784198","41.912410","170312504005012"
"-87.890755","41.912592","170318113014017"
"-87.713157","41.912628","170312302001007"
"-84.660940","41.912680","260590509003001"
"-88.133265","41.912720","170438412062011"
"-87.696221","41.912740","170312407001003"
"-104.296802","41.912801","560159580003116"
"-88.054086","41.912926","170438409081047"
"-88.171651","41.913052","170438413072012"
"-71.280950","41.913300","250056318001007"
"-87.637564","41.913309","170310715004004"
"-84.025796","41.913570","260910606003013"
"-87.816502","41.913753","170318110003014"
"-87.646648","41.914133","170310718001005"
"-88.081382","41.914414","170438409103013"
"-87.723542","41.914588","170318312001010"
"-87.699980","41.914625","170312225001012"
"-87.980071","41.914690","170438467023004"
"-87.978779","41.914851","170438467023004"
"-80.121209","41.915176","420490122013007"
"-87.674561","41.915781","170318310002017"
"-71.271940","41.915810","250056318001007"
"-88.127758","41.915849","170438412103003"
"-88.068377","41.915929","170438409102003"
"-88.083584","41.916191","170438412083000"
"-80.122932","41.916987","420490122013007"
"-85.525263","41.917358","261490413012075"
"-87.782125","41.917404","170311913012016"
"-71.349773","41.917505","250056312004010"
"-87.716974","41.917722","170312209012006"
"-85.524875","41.917776","261490413012075"
"-88.089998","41.918065","170438412072005"
"-79.625597","41.918092","420490119006005"
"-88.690720","41.918350","170370016001035"
"-84.638649","41.918371","260590508001002"
"-85.526996","41.918403","261490413012083"
"-83.437763","41.918529","261158323003008"
"-77.555515","41.918565","421179503001009"
"-91.388455","41.918667","191130108023031"
"-91.388949","41.918763","191130108023031"
"-87.682851","41.918773","170312216001020"
"-87.747419","41.919102","170311911001014"
"-91.388659","41.919127","191130108023031"
"-87.984634","41.919144","170438467012006"
"-87.898251","41.919274","170318118001003"
"-87.761552","41.919326","170311912002000"
"-91.425521","41.919392","191130108022036"
"-87.645664","41.919394","170310712002004"
"-87.731068","41.919467","170312004022005"
"-77.566841","41.919490","421179503001012"
"-79.642529","41.919696","420490119005026"
"-85.440335","41.919794","261490413013006"
"-87.874946","41.919801","170318113011006"
"-91.427674","41.920039","191130108022018"
"-71.094204","41.920182","250056136001001"
"-83.425819","41.920433","261158323003013"
"-87.757807","41.920750","170311912001013"
"-70.554040","41.920882","250235308025013"
"-88.750641","41.920900","170370015002019"
"-111.809321","41.921223","490050001011010"
"-84.635977","41.921269","260590507003025"
"-87.757891","41.921340","170311912001013"
"-87.722398","41.921363","170312209021016"
"-88.157749","41.921473","170438413074009"
"-71.132336","41.921782","250056133001006"
"-91.415403","41.921797","191130108021002"
"-87.829552","41.921804","170318111003009"
"-83.408421","41.922020","261158315001008"
"-87.757485","41.922243","170311912001013"
"-87.846476","41.922326","170318112003007"
"-88.135096","41.922329","170438412053000"
"-87.869132","41.922638","170318114023001"
"-88.089571","41.922770","170438412044002"
"-87.692991","41.922904","170312214001005"
"-87.657450","41.922985","170310710001003"
"-87.761927","41.923396","170311912002000"
"-87.705138","41.923544","170312212002005"
"-83.468184","41.923668","261158324004004"
"-87.644257","41.924470","170310712001005"
"-87.887455","41.925037","170318113013002"
"-83.466306","41.925536","261158324004004"
"-73.067592","41.925876","090053201011001"
"-87.817908","41.926160","170318108001013"
"-73.979830","41.926240","361119517002004"
"-84.644661","41.926260","260590507004002"
"-74.015161","41.926511","361119521004004"
"-111.813263","41.926606","490050001013039"
"-87.934158","41.926737","170438407052011"
"-87.938170","41.926844","170438407052011"
"-87.905145","41.926861","170318117022013"
"-73.075178","41.927036","090053201021007"
"-124.152336","41.927196","060150002022006"
"-95.493279","41.927291","190470703003003"
"-87.735989","41.927431","170312002002004"
"-79.636353","41.927817","420490119003010"
"-87.836258","41.928007","170318111004033"
"-122.361821","41.928060","060930003001083"
"-88.966561","41.928290","171419611001102"
"-87.906495","41.928502","170318117022013"
"-87.906744","41.928820","170318117022013"
"-88.065074","41.928862","170438409042001"
"-87.669244","41.929025","170310707001000"
"-88.141725","41.929032","170438412061000"
"-83.383199","41.929394","261158316002006"
"-87.646241","41.929442","170310702001011"
"-87.718831","41.929636","170312207024006"
"-96.806435","41.929846","310399729002103"
"-87.760654","41.929887","170311907012006"
"-87.885205","41.929947","170318117023000"
"-73.073134","41.930556","090053201021003"
"-87.866847","41.930753","170318114021001"
"-87.867854","41.930795","170318114021002"
"-87.696153","41.930956","170312203001005"
"-88.020892","41.931262","170438403041028"
"-87.795520","41.931411","170311801002009"
"-87.816410","41.931685","170318108003021"
"-83.417994","41.931761","261158314001010"
"-87.997979","41.932209","170438403031000"
"-84.996341","41.932230","260239514003029"
"-87.739466","41.932844","170312001003025"
"-87.995463","41.932979","170438403031000"
"-74.032896","41.933185","361119523002007"
"-87.776308","41.933732","170311904012000"
"-87.656055","41.933943","170310629002001"
"-87.707845","41.934143","170312106021000"
"-88.154359","41.934209","170438413253006"
"-74.916443","41.934748","361059502022046"
"-87.770019","41.934951","170311904021029"
"-88.023386","41.935342","170438403042006"
"-88.016100","41.935360","170438403041018"
"-88.132630","41.935417","170438412091022"
"-87.783998","41.935530","170311904011022"
"-87.749804","41.935535","170311902002012"
"-87.680472","41.935576","170310514002003"
"-88.852084","41.935780","170370003002012"
