"ST_CASE","geometry"
160140,c(43.45358056, -112.02367778)
160141,c(44.96585, -116.19038056)
160142,c(42.82245833, -112.39335556)
160143,c(43.52905833, -111.98386944)
160144,c(46.41325278, -117.00190833)
160145,c(43.57143056, -116.57127778)
160146,c(42.18396389, -114.62648889)
160148,c(47.703375, -116.83061944)
160149,c(43.43876111, -116.06544444)
160150,c(47.85987778, -116.75012778)
160151,c(46.61192778, -116.56154444)
160152,c(43.560575, -116.13259167)
160153,c(47.70074722, -116.79165833)
160154,c(42.46979722, -113.37909167)
160155,c(42.724, -112.90811944)
160156,c(43.58787222, -116.26913333)
160157,c(47.53306667, -116.06515278)
160158,c(44.55896667, -116.02893611)
160159,c(43.80351389, -116.483625)
160160,c(42.09895278, -111.95226944)
160161,c(44.36996667, -114.264925)
160162,c(43.50629444, -112.88831389)
160163,c(43.54181944, -111.98393333)
160164,c(47.35438056, -115.65378333)
160165,c(42.74252778, -114.61690278)
160166,c(43.56877778, -116.59288889)
160167,c(42.95461944, -115.00827778)
160168,c(42.23505556, -111.40096111)
160169,c(46.49724444, -116.36690833)
160170,c(45.40236389, -116.33515278)
160171,c(42.21271111, -114.73435556)
160172,c(42.94527778, -115.44442778)
160173,c(43.04441944, -112.43290833)
160174,c(43.38855, -116.00031944)
160175,c(47.54900833, -116.91941111)
160176,c(43.66962778, -116.75437778)
160177,c(46.65998889, -117.01055833)
160178,c(44.69938611, -114.04328889)
160179,c(42.96185556, -115.26257222)
160180,c(43.73551944, -116.57268889)
160181,c(43.66174722, -116.51294722)
160182,c(43.57258056, -116.23346944)
160183,c(48.5274, -116.43195833)
160184,c(48.96575278, -116.21316667)
160185,c(43.29693333, -111.20763056)
160186,c(46.41956667, -117.021625)
160187,c(43.59015833, -116.27078611)
160188,c(42.88088333, -112.39401944)
160189,c(43.71376944, -116.45828056)
160190,c(45.88105, -116.46300556)
160191,c(47.75534167, -116.7786)
170001,c(41.50618889, -87.68406389)
170002,c(38.38705278, -89.82725833)
170003,c(41.39816667, -88.31865556)
170004,c(41.95584444, -87.88533611)
170005,c(42.12454722, -87.98039167)
170006,c(41.27526667, -87.62649722)
170007,c(38.54888889, -89.53340833)
170008,c(41.33579722, -88.15230833)
170009,c(42.280875, -87.91115556)
170010,c(42.38428056, -87.83216944)
170011,c(37.80439167, -89.02756944)
170012,c(37.34314722, -88.98993611)
170013,c(41.50692778, -90.52111111)
170014,c(38.76492222, -89.65806944)
170015,c(39.21636111, -88.94513889)
170016,c(42.29938333, -88.18157778)
170017,c(41.86438333, -87.61886667)
170018,c(38.73220833, -89.89651944)
170019,c(41.76275278, -87.79537778)
170020,c(41.50594167, -87.74227778)
170021,c(38.59988889, -90.05524444)
170022,c(41.87733056, -87.70601944)
170023,c(38.27574167, -88.80530556)
170024,c(42.38948611, -87.92401944)
170025,c(41.36793056, -88.98473333)
170026,c(40.56990833, -89.477925)
170027,c(41.93567222, -88.88396111)
170028,c(41.607925, -88.22156667)
170029,c(40.75568889, -88.72934444)
170030,c(41.881675, -87.74531389)
170031,c(41.87065278, -87.87600833)
170032,c(41.84543056, -87.64920278)
170033,c(39.01833611, -89.95110833)
170034,c(41.74139722, -87.65410556)
170035,c(41.56997222, -88.60062778)
170036,c(42.28013056, -87.87066667)
170037,c(39.03960833, -90.32673611)
170038,c(40.99188611, -87.72811111)
170039,c(38.98833889, -90.13966667)
170040,c(41.72211944, -87.60001944)
170041,c(41.29273889, -88.74299722)
170042,c(42.24156667, -87.99413333)
170043,c(39.78357778, -89.62203056)
170044,c(42.09984444, -89.11901389)
170045,c(38.19863056, -88.926625)
170046,c(39.783375, -89.62958611)
170047,c(41.87382778, -88.23742778)
170048,c(42.13260278, -88.81401667)
170049,c(40.09810833, -88.25149167)
170050,c(40.94421111, -87.93067778)
170051,c(42.00142778, -88.12470833)
170052,c(42.35963333, -88.41659444)
170053,c(37.70882778, -89.19270833)
170054,c(38.82551944, -90.067325)
170055,c(37.81093611, -89.11014167)
170056,c(38.83690278, -87.63572778)
170057,c(41.64265, -87.66120833)
170058,c(41.87109722, -87.84439167)
170059,c(41.86646944, -87.921525)
170060,c(41.88514167, -87.71986389)
170061,c(40.622275, -89.38728333)
170062,c(41.95538333, -87.87018333)
170063,c(41.92575278, -87.71213056)
170064,c(37.82657778, -88.42455556)
170065,c(41.88520556, -87.72091667)
170066,c(42.10046667, -88.06309167)
170067,c(41.68929167, -87.66078611)
170069,c(41.66812778, -88.65729722)
170070,c(41.75500833, -88.31492778)
170071,c(38.20248333, -90.05243333)
170072,c(41.32767778, -89.11996944)
170073,c(41.84668056, -88.06228056)
170074,c(38.44994444, -89.364875)
170075,c(41.56445833, -87.74217778)
170076,c(42.21595556, -89.07210833)
170077,c(41.63386111, -87.71256667)
170078,c(37.90651389, -88.94640556)
170079,c(42.29621667, -89.05365833)
170080,c(38.57061111, -89.93489722)
170081,c(41.76858056, -89.64256944)
170082,c(42.04575278, -87.94074444)
170083,c(39.60763056, -87.66817778)
170084,c(40.13521389, -88.20979722)
170085,c(38.38924167, -89.21901111)
170087,c(41.70691944, -88.09296389)
170088,c(41.42626667, -87.82546111)
170089,c(39.62989444, -90.46626667)
170090,c(41.90490278, -87.75582222)
170091,c(37.15109722, -88.73177222)
170092,c(39.62273889, -88.34076111)
170093,c(41.99926944, -87.88939167)
170094,c(37.14280833, -89.31729722)
170095,c(37.89705833, -88.93173056)
170096,c(38.60762778, -90.11755278)
170097,c(41.40574167, -88.39219167)
170098,c(42.21115833, -88.17586944)
170099,c(41.74765833, -88.16045556)
170100,c(40.20099167, -90.35639167)
170101,c(41.46104444, -88.32961389)
170103,c(38.49545556, -89.63201944)
170104,c(39.85878333, -89.59543889)
170105,c(41.51346667, -87.73235556)
170106,c(37.520575, -89.31849167)
170107,c(38.75626944, -89.31069722)
170108,c(41.71336944, -87.55828056)
170109,c(38.91875833, -90.16664722)
170110,c(41.94878333, -87.77662222)
170111,c(42.25546111, -88.15152778)
170112,c(41.34040556, -88.84020278)
170113,c(37.58778056, -88.44905278)
170114,c(37.73591389, -88.72041667)
170115,c(40.11636944, -88.26731389)
170116,c(40.92251944, -89.53417222)
170117,c(41.74452778, -87.69049167)
170118,c(40.61725, -88.38541944)
170119,c(41.80039167, -87.73194722)
170120,c(41.76918056, -87.62494444)
170121,c(41.74191111, -87.74108889)
170122,c(39.85089444, -88.74660278)
170123,c(41.03013056, -87.62422778)
170124,c(41.58858611, -87.74093333)
170125,c(37.72571111, -89.21107222)
170126,c(41.76148333, -88.21619722)
170127,c(39.84424444, -91.37358333)
170129,c(42.49304444, -87.90268056)
170130,c(41.750275, -88.32741389)
170131,c(40.12968333, -90.37068611)
170133,c(38.83332778, -90.06820556)
170134,c(39.97943333, -89.74506667)
170135,c(38.26987778, -88.93376111)
170136,c(39.43501389, -87.68796667)
170137,c(41.73568056, -88.3754)
170138,c(38.59285833, -89.99054722)
170139,c(41.89482778, -87.63266389)
170140,c(41.539075, -89.23214444)
170141,c(42.11127222, -87.77465)
170142,c(41.98291667, -88.09979444)
170143,c(41.89541667, -87.72311111)
170144,c(38.48225278, -90.03632778)
170145,c(42.44055, -88.99083611)
170146,c(41.88110278, -87.64596389)
170147,c(41.69230833, -87.59811389)
170148,c(40.08029167, -88.52838333)
170149,c(42.45414167, -87.85463056)
170150,c(38.69369167, -90.06553056)
170151,c(41.95428056, -87.66905)
170152,c(38.79861667, -89.67321667)
170153,c(38.95564167, -90.07941944)
170154,c(41.51872778, -88.12454722)
170155,c(42.23030833, -89.07967778)
170156,c(41.53599722, -88.20788611)
170157,c(42.09691667, -89.70653056)
170158,c(38.49836944, -90.01178056)
170159,c(38.80780556, -87.52113333)
170160,c(41.81236667, -87.65525278)
170161,c(40.73978333, -88.87135)
170162,c(41.73513611, -87.70468056)
170163,c(38.56845833, -90.10436944)
170164,c(42.31289167, -88.09443056)
170165,c(37.90865833, -88.24293333)
170166,c(39.46010278, -87.90713056)
170167,c(42.35105278, -88.96434167)
170168,c(39.98836944, -88.5748)
170169,c(41.65231667, -88.16906111)
170170,c(38.54510278, -89.74824444)
170171,c(41.49529722, -87.53159444)
170172,c(41.64443333, -87.66100556)
170173,c(41.67525, -87.80025278)
170174,c(40.76934444, -89.83234167)
170175,c(38.96530833, -90.40085278)
170176,c(41.85408611, -87.80381944)
170177,c(38.96229722, -89.05936667)
170178,c(38.73205833, -87.71103889)
170179,c(41.66535278, -88.41483333)
170180,c(41.99742222, -87.78094444)
170181,c(40.13026111, -87.55050278)
170182,c(41.05178611, -89.43009444)
170183,c(41.58486944, -88.16749167)
170184,c(40.48511111, -89.02969167)
170185,c(41.50388056, -87.67431944)
170186,c(41.61704444, -87.79470833)
170187,c(41.73606944, -87.64404722)
170188,c(41.77045278, -87.69515833)
170189,c(39.06623056, -90.28138056)
170191,c(42.49495833, -88.59106389)
170192,c(41.85334444, -87.74433333)
170193,c(40.86669722, -89.56302222)
170194,c(41.95959722, -88.30379167)
170195,c(39.25414722, -89.64125833)
170197,c(40.43459444, -90.56114444)
170198,c(41.72134444, -87.58498611)
170199,c(42.36389722, -87.94751667)
170200,c(40.26198333, -89.99916667)
170201,c(41.60308333, -87.52983056)
170202,c(38.1897, -89.94307778)
170203,c(41.77852778, -87.73495833)
170204,c(40.09816111, -88.21908333)
170205,c(42.00824167, -88.15403611)
170206,c(42.21971111, -89.01646667)
170207,c(38.65960556, -88.57289167)
170208,c(38.53426111, -89.9891)
170209,c(39.91980833, -88.85944167)
170210,c(41.85901944, -87.81959722)
170211,c(40.9329, -88.64361111)
170212,c(42.24458056, -89.06370556)
170213,c(39.84747222, -88.94055833)
170215,c(42.26934444, -89.08436944)
170216,c(42.04380278, -87.74703889)
170217,c(41.76856111, -87.66390278)
170218,c(41.5635, -87.74739722)
170219,c(41.93785278, -87.821375)
170220,c(38.56220278, -90.096425)
170221,c(40.221725, -88.39379722)
170222,c(41.88066111, -87.73180556)
170223,c(41.77335833, -87.58321667)
170224,c(41.33905278, -89.481525)
170225,c(39.58961111, -89.67046944)
170226,c(38.68567222, -88.14320833)
170227,c(42.39698889, -87.85519167)
170228,c(41.57134167, -90.37792778)
170229,c(41.87048056, -90.14452778)
170230,c(41.72191667, -87.80796111)
170231,c(37.61573333, -88.823525)
170232,c(40.11808056, -87.59394167)
170233,c(38.88944444, -90.15994722)
170234,c(41.82035278, -87.90286111)
170235,c(42.11676111, -88.01831111)
170236,c(39.8553, -88.93615278)
170237,c(42.19492222, -87.88503889)
170238,c(39.71005278, -88.49576667)
170239,c(41.62390556, -88.42273333)
170240,c(41.91673333, -87.91318889)
170241,c(39.13315556, -89.71830278)
170242,c(41.68708889, -90.00704167)
170243,c(40.08346389, -88.23413611)
170244,c(38.60926667, -87.75942778)
170245,c(41.09547778, -88.33016667)
170246,c(42.42460556, -88.59455833)
170247,c(41.83685, -87.72796944)
170248,c(41.85699167, -88.15921389)
170249,c(41.931425, -87.92513889)
170250,c(37.77591389, -88.64475)
170251,c(42.14959444, -87.91511944)
170252,c(42.42866944, -87.90390833)
170253,c(41.64358056, -87.66097778)
170254,c(38.58361667, -90.081525)
170255,c(37.77603056, -88.812925)
170256,c(41.63719722, -87.59058333)
170257,c(41.30669167, -88.4207)
170258,c(41.92148333, -88.83030556)
170259,c(40.15957778, -90.50956667)
170260,c(41.58753056, -88.04817222)
170261,c(41.96581944, -87.86505833)
170262,c(41.54943611, -90.25075556)
170263,c(37.61468333, -88.26985556)
170264,c(41.50347222, -90.584525)
170265,c(42.27715833, -88.04076944)
170266,c(39.48311667, -88.38375556)
170267,c(41.72693056, -87.624775)
170268,c(41.68625833, -87.60155556)
170269,c(41.96903611, -87.97880833)
170270,c(39.615875, -89.38662222)
170271,c(41.953025, -87.85348611)
170272,c(39.59878056, -89.75012778)
170273,c(41.57763333, -87.57780833)
170274,c(38.37471667, -88.21214722)
170275,c(39.46995556, -89.78080833)
170276,c(41.87498889, -87.68695556)
170277,c(41.76889722, -87.90558056)
170278,c(37.20188056, -88.80650833)
170279,c(41.51411111, -88.11478333)
170280,c(41.71447778, -87.64681389)
170281,c(41.74410278, -87.59374722)
170282,c(41.95394444, -87.70437222)
170283,c(40.08043333, -90.15350556)
170284,c(41.11867222, -89.16227778)
170285,c(41.7593, -89.12253889)
170286,c(42.31642778, -88.84026944)
170287,c(41.62263333, -87.63885833)
170288,c(41.27190833, -88.8368)
170289,c(40.45225833, -88.95043333)
170290,c(40.11839444, -88.27166667)
170291,c(41.88870833, -87.92060556)
170292,c(42.43650556, -88.35036111)
170293,c(37.470625, -88.40566389)
170294,c(42.436875, -88.42015556)
170296,c(41.38000833, -88.43867778)
170297,c(41.562675, -87.66057222)
170298,c(42.01290278, -87.80223333)
170299,c(41.58571389, -87.9488)
170300,c(41.24154444, -88.40440556)
170301,c(40.74164444, -89.66853056)
170302,c(38.90160833, -89.41246111)
170303,c(41.86643889, -87.70566667)
170304,c(41.27826389, -89.85775833)
170305,c(40.68499167, -89.63015556)
170306,c(40.37371944, -91.38231944)
170307,c(40.15570278, -90.50996667)
170308,c(41.87440556, -87.63948611)
170309,c(38.66341389, -89.82819722)
170310,c(39.85308056, -88.94071944)
170311,c(41.51336389, -90.50334444)
170312,c(40.77965, -88.03148056)
170313,c(38.74258056, -88.06655833)
170314,c(41.59535278, -88.11925278)
170315,c(41.16273611, -87.85118056)
170316,c(41.66290556, -88.51788056)
170317,c(40.40039722, -88.05926667)
170318,c(39.92434167, -89.79296111)
170319,c(41.72247778, -87.57534167)
170320,c(42.34656111, -90.10785278)
170321,c(37.73112222, -89.454425)
170322,c(41.59366667, -87.58370278)
170323,c(41.72586389, -87.97208056)
170324,c(41.46879167, -88.66916944)
170325,c(41.39844444, -87.67994167)
170326,c(40.36584167, -88.65065556)
170327,c(38.21391389, -89.01322778)
170328,c(41.76444444, -87.605525)
170329,c(41.75554722, -88.10382778)
170330,c(39.90761111, -91.37769167)
170331,c(40.70195, -89.57614722)
170332,c(39.85475, -88.95455556)
170333,c(41.343225, -89.62576944)
170334,c(39.96148056, -89.63166944)
170335,c(41.80096667, -87.69473611)
170336,c(41.96285, -87.72786944)
170337,c(41.91376944, -88.27690556)
170338,c(42.06745833, -87.79982778)
170339,c(41.87368056, -87.90235278)
170340,c(41.23942778, -88.49313056)
170341,c(38.41380833, -89.01357778)
170342,c(42.25924167, -88.28673611)
170343,c(42.29589444, -88.21906944)
170344,c(39.40544167, -88.76643056)
170345,c(42.33766944, -88.48783056)
170346,c(42.41785833, -87.85505833)
170347,c(38.94398611, -90.16325556)
170348,c(42.13854444, -89.27339444)
170349,c(41.46586389, -88.66571944)
170350,c(41.71778889, -88.10307778)
170351,c(38.47221111, -88.43542778)
170352,c(41.50464167, -90.51163056)
170353,c(39.75335833, -90.097075)
170354,c(41.90551389, -88.13061389)
170355,c(41.78731389, -87.63055833)
170356,c(41.69955556, -87.65375833)
170357,c(42.08605833, -88.00956944)
170358,c(41.53875, -89.27625)
170359,c(40.78296944, -89.50753056)
170360,c(41.9408, -88.30629444)
170361,c(39.41828333, -88.22341111)
170362,c(39.79173056, -88.41473889)
170363,c(42.06821944, -88.07811389)
170364,c(41.87353889, -87.71968056)
170365,c(41.12986667, -87.76846111)
170366,c(42.06138889, -87.82885833)
170367,c(40.55130278, -88.6127)
170368,c(42.35546667, -88.40411389)
170369,c(42.32828056, -89.02848056)
170370,c(38.97723056, -88.97317778)
170371,c(38.09320278, -88.16736389)
170372,c(41.55575833, -87.73305833)
170373,c(38.49590278, -89.61274167)
170374,c(41.38615556, -89.784775)
170375,c(41.82356667, -87.72310833)
170376,c(41.83485278, -87.74368056)
170377,c(41.80952778, -87.60652778)
170378,c(41.03284444, -88.49810278)
170379,c(40.57486389, -91.15703611)
170380,c(41.66040556, -88.02180833)
170381,c(40.67749167, -89.61340833)
170382,c(37.74511944, -89.00982778)
170383,c(41.33784167, -89.154525)
170384,c(40.71393611, -87.76713889)
170385,c(41.49353056, -90.56455833)
170386,c(41.86438889, -87.83830833)
170387,c(41.10499722, -89.32700278)
170388,c(41.90718889, -87.90341389)
170389,c(37.73285278, -88.79911944)
170390,c(41.73853056, -87.72155833)
170391,c(40.42725556, -88.11683333)
170392,c(38.00442222, -89.71838611)
170393,c(41.74913333, -87.73737222)
170394,c(41.62105556, -87.83446389)
170395,c(37.87968611, -88.94158056)
170396,c(40.8922, -88.63573889)
170397,c(37.16291667, -88.68078889)
170399,c(38.29916667, -88.88802778)
170401,c(39.53391111, -89.28294444)
170402,c(41.74106944, -87.71431389)
170403,c(39.40687778, -88.39761389)
170404,c(41.51167778, -88.11506944)
170405,c(39.79527778, -87.624825)
170406,c(41.70658056, -87.79803611)
170407,c(42.04524444, -88.29351667)
170409,c(41.62900556, -88.08036667)
170410,c(41.59461944, -87.71811389)
170411,c(42.15191667, -87.96719722)
170412,c(39.8553, -88.93614722)
170413,c(41.11879167, -89.11416111)
170414,c(41.69132222, -87.71604167)
170415,c(38.64100556, -90.13335833)
170416,c(41.43214444, -87.74811667)
170417,c(41.64473611, -88.39988333)
170418,c(41.78551944, -87.66436111)
170419,c(42.04303889, -88.59419722)
170420,c(41.12213056, -88.83400833)
170421,c(41.62261944, -87.62839722)
170422,c(41.68512778, -87.63869444)
170423,c(41.44157778, -87.74825278)
170424,c(41.63450278, -87.61721944)
170425,c(41.75032778, -87.66345556)
170426,c(39.52159722, -88.29900833)
170427,c(42.05140556, -87.99380833)
170428,c(38.53295278, -89.973675)
170429,c(42.40796111, -87.82486667)
170430,c(40.13225833, -87.579675)
170431,c(41.94089444, -87.96304444)
170432,c(41.87127222, -87.74495)
170433,c(42.46654722, -88.67524444)
170434,c(39.76955833, -89.63008333)
170435,c(38.80808611, -89.95208889)
170436,c(41.37708611, -88.55435833)
170437,c(40.12648333, -87.702975)
170438,c(38.26144167, -89.50099167)
170439,c(38.7118, -88.19055278)
170440,c(41.89719444, -87.72596389)
170442,c(41.79454444, -87.63156667)
170443,c(40.72845833, -89.63195278)
170444,c(41.51177222, -88.11178889)
170445,c(42.16033056, -88.56743056)
170446,c(39.41650833, -87.605925)
170447,c(38.54777778, -89.76242222)
170448,c(41.75741111, -87.88165)
170449,c(41.67963333, -87.64203333)
170450,c(41.75085278, -88.02117778)
170451,c(41.89532778, -87.72911667)
170452,c(42.23992222, -89.07225278)
170453,c(40.90056389, -88.62128056)
170454,c(42.34916944, -87.89496389)
170455,c(40.00445556, -89.28251667)
170456,c(41.80608056, -87.63205833)
170457,c(41.05185833, -88.32603889)
170458,c(42.29823889, -88.85517778)
170459,c(41.73967778, -87.64374722)
170460,c(41.88470833, -88.03410833)
170461,c(41.74991389, -88.06400556)
170462,c(40.31906944, -91.16216667)
170463,c(41.62456667, -87.74246667)
170464,c(41.99046944, -87.69444167)
170465,c(41.60768056, -88.12198611)
170466,c(40.5403, -89.07431389)
170467,c(42.15302778, -87.92709444)
170468,c(41.92285, -88.03742778)
170469,c(41.73486111, -87.72024444)
170470,c(39.16011944, -88.43891111)
170471,c(41.57743333, -87.55971944)
170472,c(41.37841389, -88.44808333)
170473,c(42.06275, -88.07123889)
170474,c(41.66988611, -88.09705278)
170475,c(42.39228333, -87.855275)
170477,c(42.2822, -89.00161667)
170478,c(41.50613056, -87.69965833)
170479,c(41.88413611, -87.70218056)
170480,c(41.62785, -88.01528611)
