"geoid","lat","lon","parse","zcta","zcNAME"
"010730111084","+33.5988326","-086.6465201","within","35235","35235"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250104061","+33.2344041","-087.5283003","within","35406","35406"
"geoid","lat","lon","parse","zcta","zcNAME"
"010719506022","+34.6783125","-086.0347237","within","35768","35768"
"geoid","lat","lon","parse","zcta","zcNAME"
"010719508002","+34.6697022","-086.0288640","within","35768","35768"
"geoid","lat","lon","parse","zcta","zcNAME"
"010550102012","+34.0218739","-086.1002578","within","35954","35954"
"geoid","lat","lon","parse","zcta","zcNAME"
"010550102022","+34.0048142","-086.1157141","within","35954","35954"
"geoid","lat","lon","parse","zcta","zcNAME"
"010539698023","+31.1008720","-086.9851248","within","36426","36426"
"geoid","lat","lon","parse","zcta","zcNAME"
"010539698024","+31.0732797","-087.0432170","within","36426","36426"
"geoid","lat","lon","parse","zcta","zcNAME"
"010539698022","+31.0750238","-087.0769169","within","36426","36426"
"geoid","lat","lon","parse","zcta","zcNAME"
"010539699002","+31.1154466","-087.1278532","within","36426","36426"
"geoid","lat","lon","parse","zcta","zcNAME"
"010539702001","+31.1242561","-087.0589396","within","36426","36426"
"geoid","lat","lon","parse","zcta","zcNAME"
"010539702002","+31.1141178","-087.0634717","within","36426","36426"
"geoid","lat","lon","parse","zcta","zcNAME"
"010539701002","+31.1469897","-087.0760851","within","36426","36426"
"geoid","lat","lon","parse","zcta","zcNAME"
"010539701003","+31.1517521","-087.0385793","within","36426","36426"
"geoid","lat","lon","parse","zcta","zcNAME"
"010030109062","+30.5570276","-087.6856237","within","36567","36567"
"geoid","lat","lon","parse","zcta","zcNAME"
"010970008021","+30.7038558","-088.0865273","within","36617","36617"
"geoid","lat","lon","parse","zcta","zcNAME"
"010970008022","+30.7091039","-088.0896354","within","36617","36617"
"geoid","lat","lon","parse","zcta","zcNAME"
"010970007012","+30.7130673","-088.0857062","within","36617","36617"
"geoid","lat","lon","parse","zcta","zcNAME"
"010970007011","+30.7167110","-088.0894541","within","36617","36617"
"geoid","lat","lon","parse","zcta","zcNAME"
"010970007013","+30.7071061","-088.0820985","within","36617","36617"
"geoid","lat","lon","parse","zcta","zcNAME"
"010970007022","+30.7197831","-088.0905051","within","36617","36617"
"geoid","lat","lon","parse","zcta","zcNAME"
"011150401102","+33.5987244","-086.4710284","within","35004","35004"
"geoid","lat","lon","parse","zcta","zcNAME"
"011150401071","+33.6034288","-086.4937860","within","35004","35004"
"geoid","lat","lon","parse","zcta","zcNAME"
"010950304023","+34.3565131","-086.5548387","within","35016","35016"
"geoid","lat","lon","parse","zcta","zcNAME"
"010950304022","+34.3493487","-086.5004260","within","35016","35016"
"geoid","lat","lon","parse","zcta","zcNAME"
"010950305012","+34.3327791","-086.4704424","within","35016","35016"
"geoid","lat","lon","parse","zcta","zcNAME"
"010950304011","+34.3186932","-086.5149909","within","35016","35016"
"geoid","lat","lon","parse","zcta","zcNAME"
"010950304013","+34.3313887","-086.5066570","within","35016","35016"
"geoid","lat","lon","parse","zcta","zcNAME"
"010950305022","+34.3187934","-086.4699518","within","35016","35016"
"geoid","lat","lon","parse","zcta","zcNAME"
"010090506032","+33.8519904","-086.7936642","within","35180","35180"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730128043","+33.4592758","-086.7274800","within","35243","35243"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730128051","+33.4492614","-086.7327900","within","35243","35243"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730129102","+33.4344054","-086.7239640","within","35243","35243"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730129111","+33.4335693","-086.7618491","within","35243","35243"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730129114","+33.4480838","-086.7611090","within","35243","35243"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730128022","+33.4608169","-086.7367438","within","35243","35243"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730128021","+33.4532881","-086.7383315","within","35243","35243"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250123043","+33.1658100","-087.5062237","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250123041","+33.1601851","-087.5132906","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250124041","+33.1577503","-087.5403094","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250124042","+33.1572735","-087.5314727","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250125033","+33.1339848","-087.5403052","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250125032","+33.1201916","-087.5398731","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250123053","+33.1648705","-087.4924815","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250123051","+33.1652077","-087.5008068","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250124032","+33.1453260","-087.5524631","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250125041","+33.1157223","-087.5672283","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250123071","+33.1724661","-087.5005505","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250125052","+33.1334020","-087.5652500","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250125051","+33.1272560","-087.5584375","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250124081","+33.1739018","-087.5396909","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011250124082","+33.1702579","-087.5347251","within","35405","35405"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030003001","+34.5785820","-086.9626073","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030004001","+34.6006947","-086.9796910","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030004002","+34.5903847","-086.9813899","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030006002","+34.6101612","-086.9960069","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030006001","+34.6093151","-087.0204703","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030007003","+34.5939556","-086.9921768","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030007001","+34.5945577","-087.0174955","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030007002","+34.6010651","-086.9940356","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030008002","+34.5835181","-086.9896173","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030008001","+34.5805268","-086.9988508","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030009002","+34.5688848","-087.0058236","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030009004","+34.5709954","-086.9953831","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030010002","+34.5850129","-087.0186700","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030010001","+34.5822616","-087.0082502","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030002002","+34.5868676","-086.9526248","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030002003","+34.5817097","-086.9513118","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030001002","+34.6004800","-086.9692392","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030001004","+34.5867085","-086.9720547","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030001003","+34.5866667","-086.9629832","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"011030001005","+34.5929181","-086.9717912","within","35601","35601"
"geoid","lat","lon","parse","zcta","zcNAME"
"010890109041","+34.6428243","-086.4728962","within","35763","35763"
"geoid","lat","lon","parse","zcta","zcNAME"
"010890109033","+34.6450615","-086.4913365","within","35763","35763"
"geoid","lat","lon","parse","zcta","zcNAME"
"010550112002","+33.9971184","-085.9705516","within","35903","35903"
"geoid","lat","lon","parse","zcta","zcNAME"
"010550112001","+34.0038533","-085.9633891","within","35903","35903"
"geoid","lat","lon","parse","zcta","zcNAME"
"010550112003","+33.9995895","-085.9765153","within","35903","35903"
"geoid","lat","lon","parse","zcta","zcNAME"
"010550013002","+34.0042919","-085.9792608","within","35903","35903"
"geoid","lat","lon","parse","zcta","zcNAME"
"010550017001","+33.9901042","-085.9538742","within","35903","35903"
"geoid","lat","lon","parse","zcta","zcNAME"
"010550016002","+33.9804706","-085.9806993","within","35903","35903"
"geoid","lat","lon","parse","zcta","zcNAME"
"010139528001","+31.8377094","-086.6283263","within","36037","36037"
"geoid","lat","lon","parse","zcta","zcNAME"
"010139532002","+31.8250093","-086.6019065","within","36037","36037"
"geoid","lat","lon","parse","zcta","zcNAME"
"010139531003","+31.7926203","-086.6610052","within","36037","36037"
"geoid","lat","lon","parse","zcta","zcNAME"
"010139531002","+31.8096142","-086.6303391","within","36037","36037"
"geoid","lat","lon","parse","zcta","zcNAME"
"010139531001","+31.8235634","-086.6210423","within","36037","36037"
"geoid","lat","lon","parse","zcta","zcNAME"
"010139529001","+31.8562479","-086.6843033","within","36037","36037"
"geoid","lat","lon","parse","zcta","zcNAME"
"010139529002","+31.8239718","-086.6517694","within","36037","36037"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011002","+32.3656750","-086.3299341","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011003","+32.3614716","-086.3319855","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011004","+32.3566079","-086.3298870","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011005","+32.3541936","-086.3253808","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011006","+32.3543930","-086.3358931","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010030001","+32.3637992","-086.3666161","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010030002","+32.3515219","-086.3601950","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010030003","+32.3381544","-086.3531582","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010061001","+32.3175484","-086.3823917","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011002","+32.3656750","-086.3299341","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011003","+32.3614716","-086.3319855","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011004","+32.3566079","-086.3298870","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011005","+32.3541936","-086.3253808","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010011006","+32.3543930","-086.3358931","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"011010059021","+32.3024787","-086.3438233","within","36108","36108"
"geoid","lat","lon","parse","zcta","zcNAME"
"010970068022","+30.5928666","-088.1742527","within","36619","36619"
"geoid","lat","lon","parse","zcta","zcNAME"
"010179542002","+32.8628388","-085.2617365","within","36863","36863"
"geoid","lat","lon","parse","zcta","zcNAME"
"010179539002","+32.8812521","-085.2196929","within","36863","36863"
"geoid","lat","lon","parse","zcta","zcNAME"
"010179548004","+32.8482537","-085.2146775","within","36863","36863"
"geoid","lat","lon","parse","zcta","zcNAME"
"010179548003","+32.8577594","-085.1941303","within","36863","36863"
"geoid","lat","lon","parse","zcta","zcNAME"
"010179548001","+32.8635208","-085.2093833","within","36863","36863"
"geoid","lat","lon","parse","zcta","zcNAME"
"011170305032","+33.1120442","-086.7633363","within","35040","35040"
"geoid","lat","lon","parse","zcta","zcNAME"
"010210601013","+32.8084129","-086.6598514","within","35045","35045"
"geoid","lat","lon","parse","zcta","zcNAME"
"010210601011","+32.8334980","-086.6471056","within","35045","35045"
"geoid","lat","lon","parse","zcta","zcNAME"
"010210601043","+32.8521038","-086.6298168","within","35045","35045"
"geoid","lat","lon","parse","zcta","zcNAME"
"010210601042","+32.8628915","-086.6453755","within","35045","35045"
"geoid","lat","lon","parse","zcta","zcNAME"
"011170304071","+33.1069784","-086.8671176","within","35115","35115"
"geoid","lat","lon","parse","zcta","zcNAME"
"011170304072","+33.1316970","-086.8475678","within","35115","35115"
"geoid","lat","lon","parse","zcta","zcNAME"
"011170304061","+33.1268983","-086.8322336","within","35115","35115"
"geoid","lat","lon","parse","zcta","zcNAME"
"011210117003","+33.2024776","-086.2515474","within","35150","35150"
"geoid","lat","lon","parse","zcta","zcNAME"
"011210117002","+33.1933985","-086.2664894","within","35150","35150"
"geoid","lat","lon","parse","zcta","zcNAME"
"011210117001","+33.2019979","-086.2915709","within","35150","35150"
"geoid","lat","lon","parse","zcta","zcNAME"
"011210114003","+33.2272791","-086.3085466","within","35150","35150"
"geoid","lat","lon","parse","zcta","zcNAME"
"011210120002","+33.1605566","-086.2473193","within","35150","35150"
"geoid","lat","lon","parse","zcta","zcNAME"
"011210120001","+33.1595524","-086.2575354","within","35150","35150"
"geoid","lat","lon","parse","zcta","zcNAME"
"011210118001","+33.1763195","-086.2516385","within","35150","35150"
"geoid","lat","lon","parse","zcta","zcNAME"
"011210118002","+33.1681767","-086.2543334","within","35150","35150"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730120011","+33.5813716","-086.8896714","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730124011","+33.5695536","-086.8922850","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730124012","+33.5606401","-086.8796742","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730124021","+33.5545063","-086.8944181","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730124022","+33.5643489","-086.9046470","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730011006","+33.5335199","-086.8850126","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730011001","+33.5447248","-086.8737268","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730011002","+33.5449458","-086.8858522","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730011004","+33.5354097","-086.8729132","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730011003","+33.5448060","-086.8636760","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730012004","+33.5275529","-086.8840024","within","35214","35214"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730024021","+33.5313579","-086.7716479","within","35222","35222"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730024015","+33.5198152","-086.7744662","within","35222","35222"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730024014","+33.5227529","-086.7687467","within","35222","35222"
"geoid","lat","lon","parse","zcta","zcNAME"
"010730047021","+33.5191172","-086.7678932","within","35222","35222"
"geoid","lat","lon","parse","zcta","zcNAME"
