"ST_CASE","geometry"
390402,c(41.48994167, -81.29456667)
390403,c(38.59560556, -82.46788611)
390404,c(40.55846667, -84.32029722)
390405,c(41.6781, -83.56795556)
390406,c(39.23830278, -81.86790833)
390407,c(39.05273333, -84.26625833)
390408,c(38.90676389, -83.03263611)
390409,c(41.336775, -82.5762)
390410,c(41.27763611, -82.079675)
390411,c(39.394025, -84.56891111)
390412,c(41.66043889, -83.53471111)
390413,c(41.7214, -83.57818889)
390414,c(39.90516944, -84.06763056)
390415,c(39.17548611, -84.48819167)
390416,c(40.52594722, -83.80140278)
390417,c(41.66828889, -83.51873889)
390418,c(41.53903056, -81.49744167)
390419,c(41.52038056, -81.55581111)
390420,c(41.42365, -82.18563056)
390421,c(39.87694722, -83.965475)
390422,c(40.82977778, -80.59841389)
390423,c(40.66812222, -82.08752778)
390424,c(40.88604722, -82.42709722)
390425,c(40.62963611, -84.01659167)
390426,c(41.04989167, -81.30376944)
390427,c(40.23741389, -82.85302778)
390428,c(39.77917222, -84.16154722)
390429,c(39.48292778, -84.50880278)
390430,c(39.76165, -84.23130278)
390431,c(41.36181667, -82.00606667)
390432,c(40.25515278, -81.87312778)
390433,c(41.473525, -81.65145833)
390434,c(40.14431944, -83.74568611)
390435,c(41.40315556, -81.35915556)
390436,c(39.38490278, -84.50619444)
390437,c(39.79375, -84.12548889)
390438,c(41.03321944, -82.12609167)
390439,c(39.80947222, -83.819125)
390440,c(39.9582, -82.63544167)
390441,c(39.89859722, -84.3062)
390442,c(41.44972222, -81.57406667)
390443,c(39.44482778, -84.36135)
390444,c(40.08571667, -82.97533056)
390445,c(40.602325, -82.27785833)
390446,c(40.068825, -81.04817222)
390447,c(40.96276944, -81.85071667)
390448,c(41.08779722, -83.6597)
390449,c(41.38819722, -81.29775278)
390450,c(39.66836389, -84.09889722)
390451,c(41.11066667, -80.61966944)
390452,c(39.1265, -84.50194722)
390453,c(41.38003611, -83.00622778)
390454,c(39.97374167, -82.97465833)
390455,c(41.44074444, -81.68226389)
390456,c(40.14513056, -84.11785)
390457,c(41.56771944, -81.57578056)
390458,c(41.51425, -81.6519)
390459,c(41.48548056, -81.69145)
390460,c(41.36329167, -82.07291944)
390461,c(40.06246111, -83.0927)
390462,c(39.18603611, -84.59935833)
390463,c(39.88619444, -83.78310278)
390464,c(40.03630278, -82.47939444)
390465,c(40.33892222, -81.14085833)
390466,c(41.42128611, -82.762025)
390467,c(40.15963333, -80.70775)
390468,c(40.0164, -83.03315556)
390469,c(39.15073889, -84.54015)
390470,c(39.92158611, -82.92011389)
390471,c(41.4119, -83.8641)
390472,c(39.58178611, -84.62745833)
390473,c(39.94875556, -83.04488056)
390474,c(41.15902222, -81.42389722)
390475,c(39.20849444, -84.53147222)
390476,c(39.95623889, -83.05008333)
390477,c(41.58600278, -80.79195)
390478,c(39.31683056, -81.56420278)
390479,c(40.761975, -80.93594722)
390480,c(40.52272222, -83.06254444)
390481,c(39.19500278, -84.08046111)
390482,c(39.90886667, -83.81415833)
390483,c(40.56403056, -83.062825)
390484,c(41.89741944, -80.66926667)
390485,c(41.13733611, -81.30479722)
390486,c(39.61740833, -80.92958611)
390487,c(39.57196944, -84.37418056)
390488,c(40.18831944, -81.89843056)
390489,c(41.22926667, -80.80003333)
390490,c(40.74463611, -82.74567778)
390491,c(39.94443056, -82.87138889)
390492,c(41.66881944, -83.57916111)
390493,c(41.15820833, -81.25757222)
390494,c(40.00320833, -82.95427222)
390495,c(40.56081667, -83.08313333)
390496,c(39.84387778, -83.63587778)
390497,c(39.86691111, -84.22510278)
390498,c(40.23925278, -82.98724722)
390500,c(40.58780278, -81.53474722)
390501,c(40.94882222, -82.36104722)
390502,c(40.02491389, -81.53001944)
390503,c(41.18168889, -83.36824167)
390504,c(40.27757778, -81.80637778)
390505,c(39.92338333, -83.77302222)
390506,c(41.09053056, -80.73230556)
390507,c(40.00673056, -83.03425)
390508,c(41.41119167, -81.56417222)
390509,c(41.31965278, -81.52570833)
390510,c(40.60438333, -83.16985278)
390511,c(40.18061389, -80.85221944)
390512,c(39.12171111, -82.69483611)
390513,c(40.85894167, -81.077675)
390514,c(41.15809444, -81.21558889)
390515,c(41.41476667, -83.92139722)
390516,c(41.21834722, -83.93945278)
390517,c(41.06203889, -81.54878611)
390518,c(41.40146111, -81.36905)
390519,c(39.86130556, -84.11266667)
390520,c(40.19957222, -83.87733056)
390521,c(39.92121389, -83.06129722)
390522,c(39.84968056, -83.083)
390523,c(39.01630833, -82.27186667)
390524,c(41.04688611, -81.49109167)
390525,c(40.79903056, -82.50913056)
390526,c(40.76733611, -82.53583889)
390527,c(39.11457222, -84.59075278)
390528,c(40.52539167, -83.85876111)
390529,c(41.25176667, -81.36563333)
390530,c(39.82291389, -82.93783056)
390531,c(41.0765, -83.66001667)
390533,c(39.13542222, -84.15013611)
390534,c(39.906925, -82.36632778)
390535,c(41.08126111, -80.61073333)
390536,c(40.02886111, -84.44779444)
390537,c(40.02138889, -84.44432778)
390538,c(41.07788611, -81.52906389)
390539,c(39.05654444, -84.37992778)
390540,c(40.08398056, -82.94543056)
390541,c(40.78321389, -81.48132778)
390542,c(39.00521389, -83.70882222)
390543,c(39.89990556, -82.070525)
390544,c(39.74704167, -84.28836111)
390545,c(41.45727778, -84.32520278)
390546,c(39.95235278, -83.12928611)
390547,c(41.37274167, -81.85508333)
390548,c(39.17265, -84.47343056)
390549,c(39.93916667, -82.94278889)
390550,c(39.573425, -81.80851944)
390551,c(40.46958889, -84.16948889)
390552,c(40.675325, -82.90005)
390554,c(41.68841944, -83.62976389)
390555,c(40.13195, -84.35503056)
390556,c(39.32391667, -84.42773889)
390557,c(40.08771389, -82.99206111)
390558,c(40.08586667, -82.98727222)
390559,c(39.866325, -84.42567222)
390560,c(41.1973, -81.294275)
390561,c(40.195, -80.77709444)
390562,c(40.5415, -81.30088333)
390563,c(39.95779722, -83.882)
390564,c(40.61008333, -81.70744722)
390565,c(39.31305556, -84.46472222)
390566,c(39.16991111, -84.55864722)
390567,c(41.07385278, -82.30525)
390568,c(41.37006111, -82.21021944)
390569,c(40.81460278, -81.17605)
390570,c(39.67495, -84.23300833)
390571,c(40.73746389, -81.44360556)
390572,c(41.39129167, -84.126575)
390573,c(39.36015, -82.10624722)
390574,c(41.56381667, -81.25932222)
390575,c(40.65739722, -82.88290278)
390576,c(40.83478889, -81.21106111)
390577,c(40.05946944, -82.41786111)
390578,c(41.36163056, -83.56616944)
390579,c(41.23, -83.6403)
390580,c(40.08086111, -82.56364167)
390581,c(39.93691389, -82.86888333)
390582,c(40.95132778, -80.65479444)
390583,c(39.30281389, -82.15236111)
390584,c(38.56239167, -82.55920833)
390585,c(41.00971111, -82.32532222)
390586,c(40.51033889, -81.68591111)
390587,c(41.29043056, -81.82681111)
390588,c(39.61767778, -84.35743056)
390589,c(40.78491389, -81.50247222)
390590,c(39.32305278, -82.97954722)
390591,c(39.93448889, -83.01003889)
390592,c(41.10236944, -81.49576389)
390593,c(41.05710556, -81.56737778)
390594,c(39.7711, -84.102325)
390595,c(41.66092222, -83.68258889)
390596,c(39.94348056, -83.08433056)
390597,c(41.33231389, -81.89603333)
390598,c(40.79771111, -81.59578611)
390599,c(41.33936111, -81.57828333)
390600,c(41.47671111, -84.41365556)
390601,c(39.65668333, -81.90874444)
390602,c(40.47141667, -82.37859444)
390603,c(41.21654167, -81.74502778)
390604,c(39.87750556, -83.96442778)
390605,c(41.66293889, -80.57024167)
390606,c(39.45372778, -83.9452)
390607,c(41.46622222, -81.59443611)
390608,c(41.44550556, -81.58448056)
390609,c(41.52558611, -81.63361389)
390610,c(41.47159722, -81.60290833)
390611,c(40.80179722, -83.50078333)
390612,c(40.78893333, -83.52031111)
390613,c(40.53215278, -83.83280556)
390614,c(40.60216944, -83.6161)
390615,c(41.06400278, -81.48390278)
390616,c(40.85605556, -81.41040833)
390617,c(41.02887222, -81.50761667)
390618,c(41.06296111, -81.52388056)
390619,c(41.67786667, -83.58438889)
390620,c(39.82076111, -84.14543889)
390621,c(38.88841389, -82.66074444)
390622,c(39.79694444, -82.99105)
390623,c(39.8889, -84.01878889)
390624,c(41.54259167, -81.58662778)
390625,c(40.42533889, -81.35245833)
390626,c(39.91126111, -83.04818889)
390627,c(41.65307778, -83.5577)
390628,c(41.66375, -83.56416111)
390629,c(40.73765556, -82.820075)
390630,c(41.383325, -82.09435)
390631,c(41.29531944, -81.51293611)
390632,c(40.28986111, -83.02035)
390633,c(39.2159, -84.51853889)
390634,c(41.37491111, -82.12043056)
390635,c(39.78831944, -81.67544444)
390636,c(39.85678611, -81.32610833)
390637,c(39.80126667, -82.80480278)
390638,c(39.08170556, -82.510925)
390639,c(41.19464722, -80.7005)
390640,c(39.11732778, -81.91071667)
390641,c(39.08562222, -82.62081667)
390642,c(39.36420833, -83.04997222)
390643,c(39.35566389, -84.37294167)
390644,c(41.13595278, -82.02379722)
390645,c(40.02535278, -81.59937222)
390646,c(41.68932778, -83.68325833)
390647,c(39.28364722, -83.9476)
390648,c(40.797125, -81.171825)
390649,c(39.88107778, -80.84791667)
390650,c(39.79051944, -81.67645)
390651,c(40.90676667, -83.35109722)
390652,c(39.7862, -84.1844)
390653,c(41.473125, -81.69433333)
390654,c(41.480725, -81.78163889)
390655,c(39.24745833, -83.20597778)
390656,c(40.44123333, -81.70169167)
390657,c(39.80441944, -83.15923611)
390658,c(40.78391944, -80.76110833)
390659,c(41.69201944, -83.61166944)
390660,c(39.29435833, -84.48477222)
390661,c(39.19262778, -84.52375833)
390662,c(41.3508, -81.52678889)
390663,c(39.87920833, -84.15593889)
390664,c(39.9464, -82.90631111)
390665,c(39.142, -84.53501389)
390666,c(40.39214444, -80.92185556)
390667,c(39.94408889, -82.81696389)
390668,c(41.62473056, -83.259875)
390669,c(39.35171389, -82.19715833)
390670,c(40.76617222, -82.43114722)
390671,c(41.34258333, -82.34689722)
390672,c(40.5541, -81.20763611)
390673,c(40.22023889, -83.46858333)
390674,c(40.38388333, -83.40576111)
390675,c(39.92326944, -83.16271944)
390676,c(41.54556667, -81.59005)
390678,c(41.435725, -81.78529722)
390679,c(39.17138333, -84.47828056)
390680,c(41.57103611, -81.52974167)
390681,c(40.08778333, -82.99574167)
390682,c(41.02895, -81.51051944)
390683,c(39.68374167, -82.51516944)
390684,c(41.13844722, -81.24501389)
390685,c(41.02743333, -84.271075)
390686,c(40.66661944, -80.57480556)
390687,c(39.51698333, -82.15517778)
390688,c(40.55578056, -84.64591389)
390689,c(40.69446944, -83.32021667)
390690,c(40.9704, -81.63125278)
390691,c(41.09200556, -84.41303889)
390692,c(38.76754444, -82.8669)
390693,c(40.83271389, -83.99504722)
390694,c(39.45854444, -82.23178889)
390695,c(39.70930278, -84.28012778)
390696,c(41.31834167, -81.76038889)
390697,c(41.51399444, -84.57416667)
390698,c(40.80328889, -81.38021111)
390700,c(41.08885278, -81.50355)
390701,c(39.29649722, -84.53471111)
390702,c(40.86538333, -81.27677778)
390703,c(40.90015, -80.69611111)
390704,c(41.40571667, -81.14496389)
390705,c(39.90827778, -82.74739444)
390706,c(41.36564167, -81.33985278)
390707,c(41.12721111, -83.79883056)
390708,c(40.01927778, -83.06971667)
390709,c(41.29928056, -83.84421111)
390710,c(41.13590556, -82.00178611)
390711,c(41.51736389, -81.63827222)
390713,c(39.11837222, -84.44049167)
390714,c(41.33585278, -80.56942222)
390715,c(39.01491944, -83.98178889)
390716,c(41.13293889, -80.88621111)
390717,c(38.94548056, -83.90700556)
390718,c(40.59912222, -84.14296111)
390719,c(40.33356944, -82.91796389)
390720,c(39.35054444, -83.43148611)
390721,c(41.34696667, -81.81785278)
390722,c(41.37022222, -81.05306111)
390723,c(39.47909167, -84.58772222)
390724,c(39.78948056, -84.18409444)
390726,c(41.51924167, -81.58200833)
390727,c(41.08241111, -80.69141111)
390728,c(41.41156389, -82.66745556)
390729,c(41.65775, -83.50951111)
390730,c(39.92623056, -82.99328889)
390731,c(41.68778889, -83.48561944)
390732,c(39.79426389, -83.22746111)
390733,c(40.98383611, -81.53311667)
390734,c(41.56301667, -80.71358056)
390735,c(39.22688333, -81.79623333)
390736,c(40.52069722, -82.66750278)
390737,c(40.95044444, -81.40621389)
390738,c(41.59119722, -81.04777222)
390739,c(41.04413056, -83.64416944)
390740,c(41.41894444, -81.70567778)
390741,c(39.94478056, -82.87781111)
390742,c(39.16921944, -84.42171667)
390743,c(40.892, -83.01581944)
390744,c(41.22649167, -80.70849722)
390745,c(41.46184167, -80.64170833)
390746,c(41.162325, -80.61243333)
390747,c(40.60985, -81.49506389)
390748,c(38.99923611, -82.5534)
390749,c(41.42775, -81.20964722)
390750,c(41.05285278, -81.81441944)
390751,c(39.965125, -83.30261111)
390752,c(40.8892, -81.359)
390753,c(41.46520833, -82.09090278)
390754,c(39.25476944, -84.58848889)
390755,c(39.94303056, -83.08715)
390756,c(40.887925, -81.82003333)
390757,c(40.74562778, -84.00555833)
390758,c(39.31758889, -84.35684444)
390759,c(40.243975, -83.40064722)
390760,c(41.22068611, -80.53498333)
390761,c(41.73848611, -80.71317222)
390762,c(41.59055, -84.25534444)
390763,c(41.47198611, -81.62150556)
390764,c(41.46249722, -81.73825556)
390765,c(41.45642222, -81.75541111)
390766,c(39.16870278, -84.49758333)
390767,c(41.4384, -81.4031)
390768,c(41.36999444, -81.86021111)
390769,c(40.786025, -81.37444722)
390770,c(41.46905278, -81.95046389)
390771,c(39.80539444, -84.14111667)
390772,c(39.28881944, -84.30189722)
390773,c(39.08001667, -84.37142222)
390774,c(39.91679167, -83.01654444)
390775,c(40.35824722, -82.83087222)
390776,c(40.42369167, -82.58939167)
390777,c(41.32705833, -83.19974167)
390778,c(40.794625, -84.12820833)
390779,c(39.95888611, -83.34719722)
390780,c(40.01107778, -81.91265)
390781,c(39.04766111, -83.02500833)
390782,c(41.30505833, -84.418475)
390783,c(39.43241944, -82.09149444)
390784,c(39.307975, -81.97060278)
390785,c(41.23841111, -84.37059167)
390786,c(40.6586, -84.03691111)
390787,c(41.29699444, -83.50970833)
390788,c(39.95952778, -83.02242222)
390789,c(41.45866111, -82.16026944)
390790,c(38.89419722, -82.19721667)
390792,c(41.33801944, -82.31903889)
390793,c(39.95783889, -82.96945)
390794,c(41.63486667, -83.57483056)
390795,c(39.00992222, -83.37702222)
390796,c(39.99216944, -83.01403056)
390797,c(40.95995, -81.65948889)
390798,c(41.52172778, -81.61537778)
390799,c(41.49606667, -81.60639444)
390800,c(41.49673889, -81.69233333)
390801,c(39.64243333, -84.11077778)
390803,c(41.68983889, -83.53501944)
390804,c(41.66057778, -83.51194167)
390805,c(40.13541111, -83.08951389)
390807,c(39.27993056, -83.66808056)
390808,c(38.971625, -82.48495833)
390809,c(40.23150833, -82.48270833)
390811,c(41.33003333, -84.29015278)
390812,c(39.59445556, -81.98248056)
390813,c(39.94881389, -82.67993611)
390814,c(41.26084167, -82.64946667)
390815,c(39.74731389, -84.01412222)
390816,c(41.66056389, -81.06302222)
390817,c(39.3583, -84.3641)
390818,c(39.78774167, -84.17341389)
390819,c(39.460875, -84.54050556)
390821,c(40.591525, -82.84251111)
390822,c(41.35423611, -81.735925)
390823,c(41.508625, -80.972925)
390824,c(39.94726944, -82.971675)
390825,c(40.41496111, -84.48491667)
390826,c(41.15794444, -82.12169444)
390827,c(40.99278611, -81.85716389)
390828,c(41.13603611, -81.70829722)
390829,c(39.15123611, -84.26659722)
390830,c(39.75575278, -83.10461667)
390831,c(41.59323333, -84.15321389)
390832,c(41.53442222, -80.90846389)
390833,c(39.98376111, -83.03743056)
390834,c(40.79572222, -82.51234167)
390835,c(40.7588, -82.51551944)
390836,c(40.71445278, -81.29380833)
390837,c(40.06671944, -83.11586111)
390838,c(39.34621389, -84.22639167)
390839,c(40.01558611, -82.90386389)
390840,c(39.94606944, -82.90083056)
390841,c(41.36458611, -81.54147222)
390842,c(39.73494167, -82.67339444)
390843,c(40.05148333, -84.37097778)
390844,c(39.90093056, -84.10196944)
390845,c(40.03301944, -81.61418333)
390846,c(40.01376111, -82.403675)
390847,c(41.44312778, -83.87360278)
390848,c(38.70104722, -83.48809722)
390849,c(38.81628889, -82.37094167)
390850,c(41.26535556, -82.22426389)
390851,c(38.64170833, -82.68722778)
390852,c(39.43830556, -82.44475278)
390853,c(41.38005556, -82.01818611)
390854,c(39.74012778, -84.14025278)
390855,c(39.75708611, -84.18203056)
390856,c(39.53792778, -82.44266944)
390857,c(39.55981944, -84.61038611)
390858,c(39.70601389, -84.20291667)
390859,c(41.09327778, -84.2029)
390860,c(39.76711944, -84.07574444)
390861,c(41.06245, -80.65275)
390862,c(41.11866111, -80.69218056)
390863,c(40.52966111, -81.98673889)
390864,c(39.97948611, -83.10278611)
390865,c(39.94225833, -82.83405278)
390866,c(39.08501389, -83.07736667)
390867,c(39.44255556, -82.974)
390868,c(40.06866111, -83.56101667)
390869,c(39.61760278, -83.60531111)
390870,c(41.50196111, -81.66973333)
390871,c(41.2375, -82.27483611)
390872,c(39.91166389, -83.16264722)
390873,c(39.39542222, -84.51039167)
390874,c(41.20468611, -80.97583889)
390875,c(39.95614167, -82.46424722)
390876,c(41.4071, -81.64195278)
390877,c(38.96675556, -82.57715556)
390878,c(40.384975, -81.39533889)
390879,c(41.62116667, -84.76603611)
390880,c(41.6099, -84.64233056)
390881,c(39.27253611, -82.65618056)
390882,c(39.14139722, -82.45339722)
390883,c(40.477725, -82.05972778)
390884,c(39.78643056, -84.25373056)
390885,c(41.47365556, -83.69596111)
390886,c(41.48846389, -81.65441389)
390887,c(41.48231111, -81.61624444)
390888,c(40.84308611, -81.929175)
390889,c(40.05051111, -82.97664722)
390890,c(41.38451667, -82.07572778)
390891,c(39.84222778, -82.13225833)
390892,c(38.53288889, -82.65745)
390893,c(41.31382778, -81.67448333)
390895,c(39.75862778, -84.15560278)
390896,c(40.766675, -82.66886389)
390897,c(39.92028056, -82.86517778)
390898,c(39.94370833, -84.33831389)
390899,c(41.52847778, -81.5408)
390900,c(41.64555556, -83.58665556)
390901,c(41.69248056, -83.57183889)
390902,c(40.01778889, -82.96511944)
390904,c(41.50291111, -81.24303611)
390905,c(39.80457222, -83.20593611)
390906,c(40.94201667, -83.99359722)
390907,c(41.09214167, -84.44822778)
390908,c(39.12021389, -83.19487222)
390909,c(39.78871944, -84.22429444)
390911,c(39.82177778, -84.14538889)
390912,c(41.69186944, -83.61926944)
390913,c(41.71451111, -80.57065)
390914,c(40.73983889, -82.20271111)
390916,c(39.80381667, -81.43940556)
390917,c(40.61009722, -81.70764167)
390918,c(40.69721944, -81.76520556)
390919,c(39.644275, -84.36605278)
390920,c(41.47703333, -81.76192222)
390921,c(41.41944444, -81.68966944)
390922,c(41.44920278, -81.58193333)
390923,c(41.552075, -81.60128056)
390924,c(39.85333056, -84.13488889)
390925,c(39.13098611, -84.70753889)
390926,c(39.20060556, -84.47231944)
390927,c(40.81163333, -81.48371111)
390928,c(41.37161111, -82.25202222)
390929,c(39.63623889, -84.21778333)
390930,c(38.797425, -83.52876667)
390931,c(41.38901944, -82.28251389)
390932,c(40.58385556, -83.12736111)
390933,c(41.45679167, -84.20167778)
390934,c(39.36260556, -83.86973889)
390935,c(39.90908889, -84.02856667)
390936,c(39.92088889, -83.12575)
390937,c(40.03370833, -82.91851389)
390938,c(39.66486667, -83.15206111)
390939,c(39.8337, -82.23358889)
390940,c(41.33769722, -82.196)
390942,c(39.62686389, -82.82071667)
390943,c(39.93091944, -83.04086944)
390944,c(41.676, -83.5772)
390945,c(41.63874444, -83.69721389)
390946,c(40.50678889, -81.7845)
390947,c(41.70066389, -83.64936389)
390949,c(39.95496111, -83.07391944)
390950,c(41.46571389, -81.59188333)
390951,c(40.92099722, -81.53575)
390952,c(39.339925, -81.65435278)
390953,c(40.79792778, -84.10838056)
390954,c(41.07086111, -80.67531111)
390955,c(39.88671944, -83.04357778)
390956,c(39.92640833, -83.81925278)
390957,c(40.07988889, -84.56215278)
390958,c(40.01709722, -84.54771389)
390959,c(40.83226111, -81.34604722)
390960,c(39.96271944, -82.99623889)
390961,c(40.08709167, -82.97268889)
390962,c(40.76636944, -81.27268056)
390963,c(39.69069167, -84.26847778)
390964,c(40.27508611, -81.86873611)
390965,c(41.41865, -82.67461389)
390966,c(41.32555278, -82.54106389)
390967,c(41.12335833, -83.33403333)
390968,c(40.57548056, -83.84901944)
390969,c(39.28145, -84.22469167)
390970,c(40.75857778, -82.91251389)
390971,c(39.94811944, -82.98266389)
390972,c(39.92031667, -82.86516667)
390974,c(41.045875, -81.20485)
390975,c(40.73997222, -84.242475)
390976,c(41.695175, -84.38997222)
390977,c(41.41195833, -81.61533611)
390978,c(39.20038889, -84.45538889)
390979,c(41.61763889, -83.65516944)
390982,c(41.11440278, -80.6843)
390983,c(41.51225, -81.63955833)
390984,c(41.47835, -81.75910278)
390985,c(40.96526111, -81.46485278)
390986,c(40.14378889, -83.01750833)
390987,c(40.19564444, -83.27400833)
390988,c(41.18721944, -80.76493611)
390989,c(40.85803056, -81.959575)
390990,c(40.68970833, -84.15123889)
390991,c(39.92806111, -82.92603333)
390992,c(39.220925, -82.98426111)
390993,c(40.61699167, -81.10370833)
390994,c(39.32475, -82.97205278)
390995,c(39.75873889, -84.58308889)
390996,c(41.66528056, -83.53268611)
390997,c(40.55640278, -84.53574444)
390998,c(40.83097778, -81.36604722)
390999,c(40.86875, -81.87809722)
391000,c(41.59053611, -81.13435)
391001,c(40.23156667, -82.88043889)
391002,c(41.05274167, -82.585225)
391003,c(40.19279722, -83.13495)
391004,c(40.92994722, -82.11900556)
391005,c(40.74116389, -84.16778611)
391006,c(40.37395556, -81.46532222)
391007,c(38.82984167, -83.61586667)
391008,c(39.31565833, -84.44334722)
391009,c(39.80874167, -84.19681667)
391010,c(39.73943611, -82.63808611)
391011,c(39.33783056, -84.56399167)
391012,c(41.39426389, -81.78435)
391013,c(39.2191, -84.52950833)
391014,c(41.49193889, -80.53413889)
391015,c(39.19601111, -82.78840278)
391016,c(39.03925278, -84.29986667)
391017,c(40.3749, -81.47750556)
391018,c(40.67864444, -82.58058333)
391019,c(41.3844, -81.37413056)
391020,c(40.83013333, -81.39238889)
391021,c(41.07885, -81.54876111)
391022,c(39.98781389, -83.17945)
391023,c(41.04432222, -83.606775)
391024,c(40.90196111, -81.15580556)
391025,c(39.13357222, -84.56699167)
391026,c(39.13409444, -84.43668611)
391027,c(39.46147222, -83.98673611)
391028,c(40.07106111, -82.72762778)
391029,c(41.26779444, -84.51538611)
391030,c(39.89771667, -82.037325)
391031,c(39.71373333, -82.03022778)
391032,c(39.98501944, -83.06503889)
391033,c(41.45891944, -81.69535556)
391034,c(39.81919167, -84.02127222)
391035,c(40.85856944, -80.73658611)
391036,c(39.17691944, -84.51966667)
391037,c(40.73193889, -84.08185)
391038,c(40.01355, -82.91192778)
391039,c(40.37664167, -82.37093056)
391040,c(39.99395833, -82.85616667)
391041,c(39.33734167, -84.28200833)
391042,c(40.98281389, -81.14395556)
391043,c(41.13632222, -81.73551111)
391044,c(40.14821944, -84.16928333)
391045,c(41.64736944, -81.32878333)
391046,c(39.71344167, -82.59255)
391047,c(40.01853611, -82.90411944)
391048,c(40.94984722, -80.76986389)
391049,c(40.94230278, -81.657675)
391050,c(40.58041667, -82.60188889)
391051,c(39.05106111, -84.262475)
391052,c(39.94013611, -82.23748611)
391053,c(39.29737222, -83.71461389)
391054,c(39.95229167, -82.03231667)
391055,c(39.05287222, -82.18530278)
391056,c(41.49739722, -81.67558611)
391057,c(41.51427778, -81.6687)
391058,c(41.53012222, -81.63440833)
391059,c(39.89057222, -83.08625278)
391060,c(41.03995278, -81.53668889)
391061,c(41.10695278, -81.584775)
391062,c(40.81735, -84.09708333)
391063,c(40.33766667, -82.20084167)
391064,c(40.48120556, -82.54732222)
391065,c(40.09619722, -80.76539444)
391067,c(39.61634722, -83.27093889)
391068,c(39.99724444, -82.980175)
391069,c(41.56453333, -81.00349722)
391070,c(40.39094167, -82.82741389)
391071,c(40.73102222, -84.03145)
391072,c(41.60281389, -81.23172778)
391073,c(39.99154167, -82.81477222)
391074,c(40.08336389, -84.23381667)
391075,c(41.38905278, -81.96597778)
391076,c(40.05828056, -84.24616111)
391078,c(39.15316667, -84.52162778)
391079,c(39.93041111, -84.18857778)
391080,c(41.38597222, -82.07471667)
391081,c(41.45554167, -82.71774722)
391082,c(39.77361389, -84.19445833)
391083,c(40.06426667, -83.13270556)
391084,c(40.72644167, -84.10031111)
391085,c(39.947475, -82.00083889)
391086,c(39.89281389, -82.88841389)
391087,c(39.90201944, -82.89861944)
391088,c(38.72515278, -83.53434722)
391089,c(39.22705278, -81.79613889)
391090,c(39.03671944, -84.25368611)
391091,c(39.72160556, -82.53212222)
391092,c(41.58536944, -84.76223056)
391093,c(40.11906667, -81.03245556)
391094,c(39.98554722, -81.57406667)
391095,c(41.487425, -81.76878889)
391096,c(39.36718056, -84.51708056)
391097,c(39.10816389, -84.53148333)
391098,c(41.40998611, -81.64444167)
391099,c(39.21533333, -83.51080556)
391100,c(40.76878333, -81.58109167)
391101,c(39.91171667, -83.82049722)
391102,c(40.33192778, -81.97933889)
391103,c(39.56809167, -84.23803611)
391104,c(40.10592222, -83.12498056)
391105,c(39.72943889, -84.07266389)
391106,c(41.54194167, -81.56995833)
391107,c(41.06270278, -81.51684444)
391108,c(41.06216667, -81.52964167)
391109,c(41.06111667, -81.55026389)
391110,c(39.69898333, -83.12217222)
391111,c(39.15916389, -84.26629444)
391112,c(40.13341667, -82.97150833)
391113,c(40.00296111, -83.13017778)
391114,c(41.39368333, -81.43348333)
391115,c(40.67397778, -84.58047222)
391116,c(39.79388889, -81.56137778)
391117,c(39.64710833, -84.23270556)
391118,c(40.698875, -84.08785278)
391119,c(40.80640556, -82.01663056)
391120,c(40.92099722, -81.53575)
391121,c(40.04665, -84.22851944)
391122,c(40.01361389, -82.96708056)
391123,c(38.96334167, -83.86433889)
391124,c(40.06668056, -83.735725)
391125,c(41.16403056, -83.42113611)
391126,c(40.27719722, -84.46969167)
391127,c(39.30313056, -84.31455278)
391128,c(41.69608889, -81.30251667)
391129,c(41.2859, -81.44358056)
391130,c(39.12888611, -84.57730278)
391131,c(41.47913056, -81.1936)
391132,c(41.11090833, -81.23287222)
391133,c(41.19023056, -80.56515278)
391134,c(40.71098611, -84.25736389)
391135,c(40.704, -84.58078333)
391136,c(40.640825, -83.92651389)
391137,c(39.66073611, -83.266225)
391138,c(39.42779722, -84.13147222)
391139,c(40.06667778, -83.77458056)
391140,c(40.14585, -83.83415)
391141,c(40.215525, -83.97987778)
391142,c(39.75614444, -84.06879167)
391143,c(39.54479167, -84.34531111)
391144,c(39.53830556, -82.41758056)
391145,c(41.54508611, -81.59092778)
391146,c(39.18246944, -84.48465278)
391147,c(41.45541389, -81.65713333)
391148,c(39.76443611, -82.54474444)
391150,c(41.50373611, -81.67623056)
391151,c(41.49676111, -81.67655556)
391152,c(41.37758056, -82.07648889)
391153,c(39.99056389, -82.85711111)
391155,c(41.44513333, -81.61386944)
391156,c(39.896375, -82.99525)
391157,c(39.91192778, -82.91921667)
391158,c(41.72123889, -83.58829444)
391159,c(41.65275, -83.62596111)
391160,c(39.28064722, -81.65733611)
391161,c(38.62472778, -82.84458889)
391162,c(40.13843056, -82.205075)
391163,c(38.74898611, -82.87331111)
391164,c(40.59060833, -83.08120556)
391165,c(40.92813611, -82.61539722)
391166,c(39.61241667, -82.89658611)
391167,c(41.08957222, -81.50675278)
391169,c(39.80730833, -84.22347222)
391170,c(39.97160556, -83.00673611)
391172,c(39.14091944, -84.59141944)
391173,c(41.40461389, -81.55625556)
391174,c(41.45296389, -81.73744722)
391176,c(41.58418889, -81.53353611)
