"ST_CASE","geometry"
180835,c(41.59943333, -87.26701944)
180836,c(38.36476667, -86.46635833)
180837,c(41.73641944, -86.1519)
180838,c(39.60449722, -86.36059444)
180839,c(41.34731389, -87.02674722)
180840,c(41.60341667, -87.17387222)
180842,c(39.42163056, -86.47510833)
180843,c(41.66605278, -84.85343333)
180844,c(38.95320833, -85.90228611)
180845,c(39.66019444, -85.97455278)
180846,c(39.44986111, -87.14900833)
180847,c(41.55078611, -87.25335)
180848,c(38.36503889, -86.94238889)
180849,c(41.73148056, -86.05024444)
180850,c(41.22558889, -87.12206944)
180851,c(40.05234167, -86.49234722)
180852,c(38.96480556, -86.02130278)
180853,c(38.90417222, -85.99336667)
180854,c(39.86224444, -86.16218889)
180855,c(40.36711667, -86.87491111)
180856,c(41.7114, -86.89080556)
180857,c(41.58421389, -86.71974722)
180858,c(41.72278056, -86.82611944)
180859,c(37.938775, -87.87001667)
180860,c(41.6167, -86.23473056)
180861,c(41.43136389, -87.33550556)
180862,c(38.2136, -86.13257778)
180863,c(41.69141389, -87.52228889)
180864,c(38.40231667, -87.30714167)
180865,c(41.24028333, -85.17605)
180866,c(40.10723611, -85.65273056)
180867,c(40.07795833, -86.09033333)
180868,c(37.96870556, -86.90245556)
180869,c(41.68040278, -86.16743056)
180870,c(40.08876944, -86.24163611)
180871,c(39.448325, -87.39764444)
180872,c(39.30032778, -85.96048333)
180873,c(41.28805, -86.60692778)
180874,c(39.64380278, -86.11993333)
180875,c(39.66021667, -86.08165556)
180876,c(38.10196111, -87.645975)
180877,c(38.68064444, -86.88986944)
180878,c(38.73009167, -87.48320833)
190001,c(42.040975, -92.93995556)
190002,c(43.17306111, -96.17732222)
190003,c(42.47503333, -95.54476944)
190004,c(42.01544444, -91.59944722)
190005,c(41.61904444, -93.57675278)
190006,c(41.61473333, -93.94665)
190007,c(41.79971944, -91.64635278)
190008,c(41.69536667, -92.141175)
190009,c(42.50196389, -96.38889722)
190010,c(41.87752778, -94.78414444)
190011,c(41.90623889, -95.01555833)
190012,c(41.68676667, -91.49529167)
190013,c(43.09276389, -92.58395556)
190014,c(40.75205278, -95.28998611)
190015,c(41.60113611, -93.64025)
190016,c(42.37011111, -90.52296389)
190017,c(41.09928611, -95.76747222)
190018,c(41.63336111, -90.90735556)
190019,c(42.46367778, -92.89658889)
190020,c(41.53315278, -90.60887222)
190021,c(41.65890278, -93.62904167)
190022,c(42.77311944, -92.14101111)
190023,c(42.10014722, -91.4433)
190024,c(41.95205, -91.72457222)
190025,c(42.74255, -91.49997778)
190026,c(42.03445278, -94.27279167)
190027,c(42.49618611, -92.35289722)
190028,c(42.614175, -92.41634722)
190029,c(41.42939444, -92.92640278)
190030,c(41.232525, -95.65902778)
190031,c(42.515475, -94.24588333)
190032,c(42.29594722, -96.29296389)
190033,c(41.50798889, -91.038925)
190034,c(41.52914722, -94.87368611)
190035,c(42.54302222, -94.22711667)
190036,c(42.16770278, -95.47071111)
190037,c(41.21275833, -92.3968)
190038,c(42.56236667, -94.953875)
190039,c(41.78287778, -95.20947778)
190040,c(41.08586111, -92.80260833)
190041,c(42.03464167, -93.86400278)
190042,c(41.74578056, -92.59099722)
190043,c(40.59666389, -95.30710556)
190044,c(40.88419722, -94.33847778)
190046,c(40.98887778, -91.66289167)
190047,c(41.83343056, -94.11704444)
190048,c(42.49453333, -95.76055556)
190049,c(40.81825278, -91.17234444)
190050,c(41.35193611, -92.65685833)
190051,c(41.605175, -93.64376667)
190052,c(41.01281111, -92.91270556)
190053,c(42.53816111, -92.40306667)
190054,c(41.17131389, -91.20035833)
190055,c(41.45086389, -93.44271667)
190056,c(41.79151389, -94.02708333)
190058,c(41.66144444, -93.5129)
190059,c(40.72611111, -91.56328056)
190060,c(42.71485833, -92.03799167)
190061,c(43.22289444, -95.15034444)
190062,c(41.87767222, -93.45170556)
190063,c(42.70825556, -96.48171944)
190064,c(41.11268611, -93.385025)
190065,c(40.83288889, -93.75471111)
190066,c(41.72872222, -91.56124167)
190067,c(42.61435278, -91.92500278)
190068,c(41.88512778, -93.95013056)
190069,c(42.43643611, -92.39600556)
190070,c(41.61405833, -90.77131389)
190071,c(41.70382222, -91.48521111)
190072,c(41.43481667, -95.746475)
190073,c(41.805625, -94.23123333)
190074,c(43.14141667, -93.411625)
190075,c(41.83493889, -93.98176667)
190076,c(41.59763333, -90.44533611)
190077,c(41.5251, -90.51305)
190078,c(42.23551389, -96.24361667)
190079,c(41.28740833, -91.36994722)
190080,c(42.26974167, -95.594075)
190081,c(41.92981944, -90.23298333)
190082,c(42.28391389, -95.05261389)
190083,c(41.28846389, -94.83463056)
190084,c(42.52367222, -96.34920833)
190085,c(40.78995278, -92.48521667)
190086,c(41.93800556, -91.71578333)
190087,c(41.27704722, -91.23885556)
190088,c(41.96831389, -91.70169444)
190089,c(41.92564167, -91.34211944)
190090,c(41.80606944, -93.31365556)
190091,c(43.19777778, -96.30049167)
190092,c(42.36812778, -91.18954722)
190093,c(40.73980833, -92.41269167)
190094,c(42.15603611, -91.82059722)
190095,c(42.56324444, -92.33769722)
190096,c(41.02589722, -95.21361667)
190097,c(41.98093889, -91.66923889)
190098,c(41.52481389, -93.5967)
190099,c(41.84360833, -90.57286111)
190100,c(42.18562778, -91.80113333)
190101,c(42.07911944, -93.00052222)
190103,c(41.68826667, -93.92158056)
190104,c(41.55009722, -93.36581944)
190105,c(41.75666667, -93.60991667)
190106,c(43.38943056, -96.05917778)
190107,c(42.09469167, -91.59941111)
190108,c(41.65673611, -91.51159167)
190109,c(43.24899167, -93.64254722)
190110,c(43.32495, -93.00445833)
190111,c(41.98336111, -91.66514444)
190112,c(41.59437778, -93.77894722)
190113,c(41.65714722, -91.588675)
190114,c(41.69611944, -93.48384167)
190115,c(41.87915833, -91.67058889)
190116,c(41.630525, -93.69786667)
190117,c(42.46949167, -92.46556667)
190118,c(42.50828056, -92.331575)
190119,c(43.48654722, -92.04174722)
190120,c(41.69602778, -92.20701389)
190121,c(42.74468333, -92.73495)
190122,c(41.68138889, -93.3341)
190123,c(42.40201111, -96.36772778)
190124,c(43.05729722, -96.175375)
190125,c(42.61709444, -90.97824722)
190126,c(42.97362222, -94.44291111)
190127,c(41.698675, -95.9472)
190128,c(41.90606944, -92.146075)
190129,c(42.75170556, -95.486025)
190130,c(42.51735278, -90.80479722)
190131,c(40.8181, -92.69580278)
190132,c(42.02215, -94.82206667)
190133,c(40.78429444, -91.51643889)
190134,c(42.55643056, -91.47056944)
190135,c(42.74469167, -92.76868889)
190136,c(40.62660278, -91.35596111)
190137,c(41.26015278, -93.56284444)
190138,c(42.03464722, -94.51690556)
190139,c(42.03324722, -91.60736944)
190140,c(41.245125, -93.24155833)
190141,c(42.04666667, -91.4945)
190142,c(42.16806111, -93.96613056)
190143,c(42.984825, -92.58415)
190144,c(41.52472222, -93.59688889)
190145,c(42.00777222, -93.16511944)
190146,c(42.80325278, -93.20233889)
190147,c(41.61440556, -90.501625)
190148,c(41.66604444, -91.92906667)
190149,c(41.24248889, -95.82357778)
190150,c(41.27736389, -95.78674722)
190151,c(41.01620556, -95.194775)
190152,c(41.68675833, -91.9949)
190153,c(42.05664444, -95.18886944)
190154,c(41.56625, -93.605275)
190155,c(43.12583611, -92.74573056)
190156,c(40.74240556, -95.11916944)
190157,c(42.14301389, -91.74057222)
190158,c(41.43941944, -94.94558889)
190159,c(42.96522778, -92.18137778)
190160,c(41.59148056, -93.80918611)
190161,c(42.75093333, -96.15554722)
190162,c(41.30249722, -93.97725)
190163,c(41.90480278, -91.26558056)
190164,c(42.26709167, -94.37897222)
190165,c(41.65453333, -93.56005278)
190166,c(41.02849444, -94.15831389)
190167,c(41.66326111, -91.25851111)
190168,c(43.21475, -96.26403056)
190169,c(42.01878889, -92.81540278)
190170,c(41.571, -93.73171944)
190171,c(41.59748889, -90.56713056)
190172,c(41.77070833, -96.04845833)
190173,c(41.50827222, -93.78061944)
190175,c(40.77538056, -94.83336667)
190176,c(42.99195, -92.898325)
190177,c(41.51163889, -93.12066667)
190178,c(41.27735833, -91.28305556)
190179,c(42.60664167, -92.16056944)
190180,c(41.61720278, -93.77673611)
190181,c(41.62655556, -90.43938889)
190182,c(40.87297222, -95.46086667)
190183,c(41.61631944, -93.61988333)
190184,c(42.31578333, -90.94525)
190185,c(41.06073056, -94.37248889)
190186,c(42.45080278, -92.23288333)
190187,c(41.69503056, -92.55218056)
190188,c(40.75167778, -92.48571389)
190189,c(41.543525, -95.91746389)
190190,c(41.78018611, -90.25645556)
190191,c(41.26766389, -92.501125)
190192,c(40.92060556, -92.40988056)
190193,c(41.59308333, -93.66638889)
190194,c(41.99383056, -94.60470556)
190195,c(41.50206389, -94.18568056)
190196,c(41.33721667, -92.05250833)
190197,c(41.92173056, -93.14568611)
190198,c(43.20035556, -91.93110833)
190199,c(41.590675, -90.67364722)
190200,c(41.95944167, -91.652975)
190201,c(41.65935556, -93.29224444)
190202,c(41.14725, -93.66629167)
190203,c(41.5419, -93.99610278)
190204,c(41.016125, -92.45613056)
190205,c(43.33122222, -95.64323889)
190206,c(42.00081111, -91.66648056)
190207,c(42.58738611, -94.17808056)
190208,c(40.77161667, -95.742375)
190209,c(41.59066111, -94.20255278)
190210,c(42.44886667, -94.22329167)
190211,c(41.80873333, -90.47464444)
190212,c(43.20419722, -91.41198333)
190213,c(42.57205556, -93.8134)
190214,c(41.27952222, -91.71873611)
190215,c(42.46960833, -94.20266111)
190216,c(43.30988611, -91.15288333)
190217,c(42.16711944, -94.25451389)
190218,c(42.80359722, -91.53522778)
190219,c(41.75939167, -91.23158333)
190220,c(41.33620833, -95.79071389)
190221,c(42.48600278, -93.82325556)
190222,c(40.64001944, -93.87376111)
190223,c(42.62664444, -96.29192778)
190224,c(41.58895, -93.36758611)
190225,c(41.81969444, -92.72753333)
190226,c(41.62057222, -93.57616111)
190227,c(41.60568333, -93.73621389)
190228,c(41.41979444, -93.91288333)
190229,c(41.69526944, -92.45273333)
190230,c(42.16668611, -93.444525)
190231,c(42.28361667, -92.20087222)
190232,c(42.31200278, -91.97787778)
190233,c(41.67345, -94.56224167)
190234,c(41.60039167, -93.58672222)
190235,c(41.64423056, -91.52782222)
190236,c(41.92922778, -91.77897222)
190237,c(41.63063889, -93.54183333)
190238,c(41.55306944, -90.51049167)
190239,c(40.69055, -95.78918611)
190240,c(41.99810556, -91.60410556)
190241,c(41.48677222, -91.55241389)
190242,c(41.60836667, -91.71133056)
190243,c(41.72893056, -95.6338)
190244,c(41.649425, -93.62953333)
190245,c(41.36665, -92.00473056)
190246,c(41.71741111, -93.54623056)
190247,c(42.11461944, -93.38628056)
190248,c(42.77438333, -93.20224722)
190249,c(42.16638611, -93.92901667)
190250,c(41.24011944, -95.414825)
190251,c(41.24136111, -91.13991667)
190252,c(42.9767, -96.00336111)
190253,c(41.65885, -93.53095)
190254,c(43.45794167, -92.75228889)
190255,c(42.49631111, -96.41074444)
190256,c(43.12616389, -91.96129167)
190257,c(41.69473889, -93.05608333)
190258,c(41.75129722, -92.82565)
190259,c(41.54184167, -93.99694167)
190260,c(42.02669444, -96.17531944)
190261,c(41.63655278, -93.53050833)
190262,c(42.70941944, -91.07980833)
190263,c(41.57984167, -90.57122222)
190264,c(41.61483056, -93.78183333)
190266,c(43.39544167, -95.12711944)
190267,c(42.50131111, -94.099)
190268,c(42.04934167, -93.52147778)
190269,c(41.64988889, -93.65011944)
190270,c(41.52131111, -90.58251944)
190271,c(41.23251111, -95.885575)
190272,c(41.30909444, -95.76424444)
190273,c(41.26049444, -92.64241389)
190274,c(42.51549722, -90.63696667)
190275,c(41.60056389, -93.56525833)
190276,c(42.69251667, -91.93375556)
190277,c(41.57734722, -93.56065278)
190278,c(41.65254722, -93.726375)
190279,c(40.827425, -95.47975278)
190280,c(41.44765833, -91.33061944)
190281,c(41.97101944, -91.62920833)
190282,c(41.94163333, -90.62166389)
190283,c(41.93526944, -91.70217778)
190284,c(41.21486111, -95.88975278)
190285,c(42.60680556, -93.90240833)
190286,c(41.60053333, -93.36699722)
190287,c(41.20167778, -91.99316111)
190288,c(41.03926944, -91.96812222)
190289,c(42.49266111, -92.3406)
190290,c(43.04745556, -92.45591667)
190291,c(41.5164, -90.58228056)
190292,c(42.89172222, -94.43475)
190293,c(42.50756389, -96.39339722)
190294,c(42.236475, -91.21019722)
190295,c(40.79533333, -92.57177778)
190296,c(40.71654722, -91.44325833)
190297,c(41.6779, -93.09945)
190298,c(40.81522778, -95.72643056)
190299,c(41.92154444, -91.63718056)
190300,c(41.69576389, -93.60613889)
190301,c(41.02681667, -93.89799167)
190302,c(41.05017222, -94.31808056)
190303,c(41.75618611, -93.82347222)
190304,c(43.40219722, -94.45249444)
190305,c(42.74541111, -93.28235)
190306,c(41.00202222, -92.24829722)
190307,c(41.98855556, -91.682175)
190308,c(42.74991944, -96.38541111)
190309,c(42.00695556, -92.91718889)
190310,c(43.22472778, -91.22910278)
190311,c(41.49690556, -94.72479722)
190312,c(42.03380833, -93.9508)
190313,c(42.71986667, -95.15146111)
190314,c(41.69494444, -91.69841389)
190315,c(42.48113611, -92.32339722)
190316,c(41.90769167, -95.34414444)
190317,c(42.08584167, -91.26915)
190318,c(41.54669167, -93.59691944)
190319,c(41.34443889, -93.97804722)
190320,c(42.31135278, -93.56924444)
190321,c(42.10718056, -93.97036944)
190322,c(41.54361667, -93.60240278)
190323,c(42.63051111, -94.05004444)
190324,c(41.73128889, -92.06556944)
190325,c(42.542, -92.39537778)
190326,c(40.87490556, -93.76758889)
190327,c(41.83445556, -94.24142222)
190328,c(41.52732222, -90.62196944)
190329,c(41.25114722, -95.89065)
190330,c(42.98803611, -96.31271944)
190331,c(41.621225, -93.49266944)
190332,c(40.62773889, -93.83441944)
190333,c(41.49635556, -95.33629167)
200001,c(39.57085833, -95.11746389)
200002,c(38.97231944, -95.26238056)
200003,c(37.60856944, -99.234525)
200004,c(39.76893056, -98.04485833)
200005,c(39.88516111, -95.78153889)
200006,c(37.51321944, -95.79755556)
200007,c(39.98705278, -95.39241944)
200008,c(37.609825, -100.12515)
200009,c(37.34958889, -95.32388056)
200010,c(37.56196389, -100.56454444)
200011,c(39.04178889, -96.76386389)
200012,c(37.19435, -99.93482222)
200013,c(37.30968333, -94.66860833)
200014,c(37.66116944, -97.32633056)
200015,c(38.73843056, -94.83940278)
200016,c(37.610675, -95.892325)
200017,c(37.79618889, -97.13551667)
200018,c(39.03959444, -95.68298889)
200019,c(38.940075, -94.70485556)
200020,c(37.67899722, -97.32678333)
200021,c(38.59210278, -95.10236389)
200022,c(38.150675, -98.08731667)
200023,c(39.46461111, -100.76298611)
200024,c(39.10594722, -94.69885556)
200025,c(38.72447778, -95.82683611)
200026,c(37.6639, -97.64336944)
200027,c(38.37468333, -94.89929167)
200028,c(37.21233889, -100.87161111)
200029,c(37.63184167, -95.74480833)
200030,c(38.91598889, -97.61188611)
200031,c(39.67584444, -100.31655278)
200032,c(38.69582222, -94.92656944)
200034,c(37.21590833, -96.99836667)
200035,c(37.338475, -94.66837778)
200036,c(39.058425, -96.16625278)
200037,c(37.96573889, -98.08761111)
200038,c(39.06375278, -96.44301111)
200039,c(38.38534444, -96.26068333)
200040,c(39.10901667, -94.60833611)
200041,c(39.00768611, -97.16693333)
200042,c(37.88175, -97.71988611)
200043,c(37.861575, -97.32624722)
200044,c(38.93403056, -94.75234722)
200045,c(38.81802222, -94.936325)
200046,c(38.11061389, -97.34515833)
200047,c(39.78554167, -98.21394167)
200048,c(38.89301111, -95.68385)
200049,c(38.34065, -96.29547778)
200050,c(38.34813056, -97.05870833)
200051,c(38.00375, -100.843775)
200052,c(38.97979722, -94.71208333)
200053,c(39.12935, -95.59090278)
200054,c(37.72306111, -97.11688889)
200055,c(37.77978611, -98.50666111)
200056,c(39.39704167, -101.05518889)
200057,c(37.51440556, -94.89293611)
200058,c(38.36226944, -98.59984167)
200059,c(38.05726111, -98.31329444)
200060,c(39.03313889, -95.72473889)
200061,c(38.289675, -98.20191667)
200063,c(38.66385, -95.17358056)
200065,c(38.76309167, -97.61785278)
200066,c(37.85196667, -100.47572222)
200067,c(38.95255, -94.70542778)
200068,c(37.62080556, -97.58384444)
200069,c(37.831, -97.37206944)
200070,c(37.51688611, -97.33400278)
200071,c(37.52789722, -97.33398333)
200072,c(38.74009722, -98.21561389)
200073,c(39.76932778, -96.60601111)
200074,c(37.67345278, -95.106275)
200075,c(37.01315833, -97.08392778)
200076,c(37.67838889, -96.98016389)
200077,c(39.05088333, -96.24482778)
200078,c(37.67640556, -97.40764722)
200079,c(38.40655, -96.30891111)
200081,c(39.07516389, -94.61110556)
200082,c(38.40546389, -98.76819167)
200084,c(38.46586389, -101.74882222)
200085,c(37.04205278, -97.430725)
200086,c(37.61904167, -99.02926944)
200087,c(37.65108056, -97.35263056)
200089,c(38.03500833, -97.91295)
200091,c(38.97516111, -95.26117778)
200092,c(38.35470833, -98.58699722)
200093,c(37.67013889, -97.35270278)
200094,c(39.63988611, -97.33171667)
200095,c(38.99152222, -95.67859167)
200096,c(38.36874722, -96.27258889)
200097,c(39.00250556, -95.01545278)
200098,c(39.43955833, -95.74793333)
200099,c(39.102525, -100.44191667)
200101,c(38.69544722, -97.224925)
200102,c(39.50400833, -95.74810556)
200103,c(37.66651944, -98.06323889)
200104,c(39.14471944, -100.44256667)
200105,c(38.50700278, -98.79996389)
200106,c(38.16935833, -94.82417778)
200108,c(37.69327778, -96.25827778)
200109,c(37.67233333, -97.40075833)
200110,c(37.14116667, -100.95851944)
200111,c(39.3814, -97.08693889)
200113,c(39.02354167, -96.02070556)
200114,c(37.89383611, -99.40784167)
200115,c(39.29212222, -96.75322222)
200116,c(38.28985, -97.66705556)
200117,c(37.04873333, -95.47596111)
200118,c(39.11401111, -94.61608056)
200119,c(37.094275, -97.601025)
200120,c(37.80561389, -98.48826944)
200121,c(38.99839167, -94.76165)
200122,c(39.10611111, -94.72674722)
200124,c(38.85480556, -94.74728056)
200125,c(39.39546944, -98.11630556)
200126,c(37.98762778, -98.05033333)
200127,c(39.25238333, -94.97496667)
200128,c(37.26129444, -97.42084444)
200129,c(37.57751389, -97.20748056)
200130,c(38.84211944, -98.56376111)
200131,c(37.38054444, -99.32521667)
200132,c(39.09421944, -95.79788333)
200133,c(37.84182778, -94.6165)
200134,c(37.17983056, -94.9471)
200136,c(37.59219167, -96.98112222)
200137,c(38.08379722, -100.82882222)
200138,c(37.06156667, -95.67458611)
200139,c(38.90733889, -98.78421944)
200140,c(39.30223333, -99.97713611)
200141,c(37.23983056, -97.02759167)
200143,c(37.04596944, -94.860475)
200144,c(38.10952222, -97.39679444)
200145,c(37.32880556, -100.25553611)
200146,c(38.34658889, -95.7295)
200147,c(37.99331944, -99.89208056)
200149,c(38.59969444, -95.41581944)
200150,c(38.56337778, -94.700425)
200151,c(39.01521667, -94.68648889)
200152,c(37.66958889, -97.34532778)
200154,c(37.66460278, -97.26876389)
200155,c(39.02950833, -95.72840278)
200156,c(38.00516667, -98.76437778)
200157,c(37.63639167, -96.35166111)
200158,c(37.28841111, -95.90968333)
200159,c(38.06238056, -94.80560833)
200160,c(38.21315, -99.0772)
200161,c(39.7593, -99.32744167)
200162,c(37.41177222, -94.70482222)
200163,c(38.87876111, -97.86356111)
200164,c(37.78255278, -98.50016944)
200165,c(39.09886111, -100.42348611)
200166,c(39.10184444, -94.77913056)
200167,c(39.10071667, -94.63548889)
200168,c(39.06234722, -94.64651944)
200169,c(39.08743611, -94.74178056)
200170,c(37.58406944, -99.4666)
200171,c(38.95158889, -94.85325556)
200173,c(38.04255, -97.00556667)
200175,c(38.347575, -98.08604444)
200177,c(38.91876667, -94.66761944)
