"ST_CASE","geometry"
10749,c(34.23247222, -86.91781944)
10750,c(34.32651111, -85.84624722)
10751,c(33.53251389, -86.79869167)
10752,c(30.59077778, -88.14637778)
10753,c(33.82735556, -85.76393889)
10754,c(30.69691944, -88.12493333)
10755,c(30.52534444, -88.20233611)
10756,c(31.06790833, -85.375275)
10757,c(34.63736389, -87.40895278)
10758,c(31.14135, -85.36668611)
10759,c(34.36395, -86.36803889)
10760,c(34.88487778, -86.73913056)
10761,c(31.29248611, -85.86545556)
10762,c(33.20650833, -87.497575)
10763,c(31.43884444, -86.23388333)
10764,c(32.32691111, -86.28249167)
10765,c(34.75709444, -87.55203889)
10766,c(33.20956111, -87.57120556)
10767,c(33.08927778, -86.10308889)
10768,c(33.62387778, -86.73413056)
10769,c(31.01588889, -87.22615556)
10770,c(33.48871667, -86.82413333)
10771,c(33.08593611, -87.69287778)
10772,c(32.35048333, -86.42067778)
10773,c(32.44926111, -87.01445556)
10774,c(30.75357778, -88.11758889)
10775,c(34.64875556, -87.52949444)
10776,c(34.48468889, -86.38535833)
10777,c(31.48704444, -87.37224167)
10778,c(32.08897222, -87.86078333)
10779,c(33.72591944, -86.28724444)
10780,c(34.08859167, -86.73343056)
10781,c(34.58994444, -87.02320833)
10782,c(33.60688333, -86.68962778)
10783,c(32.588425, -85.45908611)
10784,c(33.74568333, -86.71823333)
10785,c(34.11093889, -86.86833889)
10786,c(34.05761667, -86.81728889)
10787,c(34.3636, -86.36851111)
10788,c(34.86015556, -86.51786667)
10789,c(32.06625278, -86.30246667)
10790,c(34.23554722, -86.49436667)
10791,c(33.63743889, -86.39722222)
10792,c(34.41038056, -86.70300278)
10793,c(31.22841944, -85.42611111)
10794,c(32.42209167, -85.03996667)
10795,c(34.50483611, -87.70855833)
10796,c(32.32430278, -86.33546667)
10797,c(33.47581667, -86.92458889)
10798,c(32.44120278, -87.14015833)
10799,c(32.04043056, -86.02768611)
10801,c(32.41081389, -86.30341111)
10802,c(30.50176667, -87.89038056)
10803,c(31.16815556, -87.57863333)
10804,c(31.66598056, -86.76254444)
10805,c(34.48981667, -86.89605278)
10806,c(30.68868333, -88.08131111)
10807,c(31.02123889, -88.25408333)
10808,c(33.23166667, -87.57665)
10809,c(32.43176389, -86.95585278)
10810,c(34.32183056, -86.31256389)
10811,c(31.95169444, -86.02421389)
10812,c(30.72052222, -88.37160556)
10813,c(32.61882222, -86.15428611)
10814,c(32.59897778, -85.46175278)
10815,c(32.30129444, -87.32715556)
10816,c(33.46827222, -86.89272778)
10817,c(30.95500833, -88.23167778)
10818,c(31.51684167, -87.35131389)
10819,c(32.59998056, -85.61019167)
10820,c(30.73750556, -88.10483889)
10821,c(33.62109444, -85.61024444)
10822,c(33.531625, -86.73174167)
10823,c(32.33236944, -86.35884722)
10824,c(31.43010833, -86.95883333)
10825,c(34.24201667, -86.14463611)
10826,c(32.31744722, -86.23173056)
10827,c(33.73121944, -87.01542778)
10828,c(33.91847222, -88.14602222)
10829,c(32.16316111, -88.29447778)
10830,c(30.70872778, -88.12514167)
10831,c(31.15006389, -87.39566111)
10832,c(32.37438889, -86.32304167)
10833,c(30.67423889, -88.12734444)
10834,c(30.75111944, -88.16118889)
10835,c(31.51368333, -85.80815833)
10836,c(34.75160278, -86.69326111)
10837,c(30.93805278, -88.21281944)
10838,c(32.28051389, -85.99601944)
10839,c(31.45628333, -88.19148889)
10840,c(34.2929, -86.89878056)
10841,c(34.117225, -88.03762778)
10842,c(33.28735, -86.42142778)
10843,c(31.11485833, -85.40482222)
10844,c(30.76268333, -87.8884)
10845,c(34.8615, -86.99501944)
10846,c(31.05529722, -85.14515)
10847,c(30.41450833, -87.52532222)
10848,c(32.44154444, -86.21605278)
10849,c(33.78131111, -85.95520556)
10850,c(33.62256944, -86.62281667)
10851,c(33.12014722, -86.25325833)
10852,c(33.785375, -87.799075)
10853,c(31.30011944, -85.765175)
10854,c(32.45539722, -84.99741667)
10855,c(31.8623, -85.998825)
10856,c(34.95496111, -87.22719722)
10857,c(32.58458056, -85.44136667)
10858,c(33.83221111, -86.82401944)
10859,c(31.10052222, -85.34273333)
10860,c(34.00809722, -86.05502222)
10861,c(33.92543889, -86.50131944)
10862,c(32.59526389, -86.00718056)
10863,c(34.33534722, -86.21046389)
10864,c(30.610225, -88.07229444)
10865,c(31.00659722, -87.26982222)
10866,c(30.29946111, -87.68315278)
10867,c(32.21603611, -88.2629)
10868,c(33.09885278, -87.55452778)
10869,c(33.10982778, -87.13057222)
10870,c(33.10201111, -85.45563889)
10871,c(34.76448889, -86.48520556)
10872,c(33.34886944, -86.78044167)
10873,c(31.57362778, -88.40556944)
10874,c(33.45251111, -85.69654722)
10875,c(34.13550833, -87.89088056)
10876,c(34.24550278, -85.81003056)
10877,c(32.36174167, -86.22717222)
10878,c(34.35157778, -86.30024722)
10879,c(33.45060833, -86.95456111)
10880,c(34.69487778, -86.87823056)
10881,c(31.31473333, -85.82993333)
10882,c(32.40242778, -87.01672222)
10883,c(32.43846389, -87.11773056)
10884,c(33.09703611, -87.21916111)
10885,c(32.32658056, -86.29673333)
10886,c(32.79195833, -86.757675)
10887,c(33.34471667, -86.79916944)
10888,c(33.43258889, -87.60588333)
10889,c(32.50311111, -86.72851667)
10890,c(33.88631944, -88.04399722)
10891,c(33.81294444, -87.14755556)
10892,c(31.63691667, -86.60044167)
10893,c(32.14201111, -86.00561667)
10894,c(33.54552222, -86.63803611)
10895,c(34.55767222, -85.67040833)
10896,c(30.64058333, -87.65567778)
10897,c(31.85285278, -86.64135556)
10898,c(31.84663056, -86.62676944)
10899,c(33.51164444, -86.80753056)
10900,c(33.52036389, -86.829425)
10901,c(34.27164444, -86.89847778)
10902,c(33.51218611, -86.55095833)
10903,c(34.88960833, -87.79116389)
10904,c(34.62314722, -86.53835833)
10905,c(32.80744167, -86.79010278)
10906,c(32.45035278, -85.8977)
10907,c(33.22135278, -87.50426111)
10908,c(31.76756111, -87.10035278)
10909,c(34.08402222, -87.59404444)
10910,c(32.42403611, -86.22721111)
10911,c(31.19373889, -86.56488056)
10912,c(32.32661944, -86.29908889)
10913,c(30.64022222, -88.08902778)
10914,c(30.706775, -88.12189167)
10915,c(34.17795278, -85.76018889)
10916,c(33.48663056, -86.82548889)
10917,c(33.57329444, -86.64773611)
10918,c(32.34133889, -86.22571389)
10919,c(30.29035278, -87.59313333)
20001,c(61.56800556, -149.32168056)
20002,c(61.20974722, -149.79351944)
20003,c(61.569825, -149.67796389)
20004,c(60.81954444, -149.14903056)
20005,c(61.68305, -145.16896944)
20006,c(61.55684722, -149.04005833)
20007,c(60.53673056, -150.84998611)
20008,c(64.28589444, -146.34325278)
20009,c(61.21178333, -149.87098611)
20010,c(61.21755833, -149.86309444)
20011,c(61.19530833, -149.87437222)
20012,c(60.35459167, -151.31959167)
20013,c(61.49824722, -149.24372778)
20014,c(59.71880833, -151.29815833)
20015,c(61.61389722, -149.32276111)
20016,c(59.54571667, -139.725075)
20017,c(61.72018611, -150.03827778)
20018,c(61.36677222, -149.53456944)
20019,c(61.22514167, -149.74409722)
20020,c(64.83669167, -147.81243889)
20021,c(64.99728333, -147.64015833)
20022,c(62.17413056, -150.02968056)
20023,c(61.37252778, -149.530325)
20024,c(60.97027222, -149.45176111)
20025,c(60.1933, -149.37285833)
20026,c(55.42154167, -131.77093889)
20027,c(61.81587778, -150.09211667)
20028,c(61.20777778, -149.85647778)
20029,c(64.84919722, -147.84370278)
20030,c(60.99976667, -149.64483611)
20031,c(61.57388889, -149.65444444)
20032,c(58.29936389, -134.41381667)
20033,c(58.36405, -134.57483333)
20034,c(61.58436944, -149.54486389)
20035,c(61.50636111, -149.64358333)
20036,c(61.22451389, -149.77054444)
20037,c(61.50515833, -149.25183056)
20038,c(64.88474722, -147.88043889)
20039,c(61.61379444, -149.47747778)
20040,c(60.79328333, -149.20235556)
20041,c(61.96488333, -147.111675)
20042,c(62.06675556, -150.05983056)
20043,c(61.20783611, -149.87926667)
20044,c(60.81728056, -149.15786111)
20045,c(61.16452222, -149.83775833)
20046,c(61.61387778, -149.43346944)
20047,c(61.55318056, -149.24795556)
20048,c(60.83555556, -149.75305556)
20049,c(61.18071389, -149.87902778)
20052,c(61.22473611, -149.78582778)
20053,c(61.72446389, -148.89951111)
20054,c(61.56928056, -149.34033889)
20055,c(58.38168889, -134.63358611)
20056,c(61.19415, -149.88307778)
20057,c(60.53494444, -150.49408333)
20058,c(61.18209167, -149.86025833)
20059,c(71.30268611, -156.75409444)
20060,c(60.51663889, -151.24525556)
20061,c(61.59953333, -149.12866667)
20062,c(60.66555556, -149.48055556)
20063,c(61.13744444, -149.95188611)
20064,c(61.216425, -149.73335556)
20065,c(59.73702778, -151.7431)
20066,c(60.43613333, -151.124225)
20067,c(62.56808611, -150.23113056)
20068,c(61.10231111, -146.22291667)
20069,c(60.21106944, -151.41861111)
20070,c(60.81978056, -148.97549722)
20071,c(61.56189167, -149.46708889)
20072,c(64.76881111, -147.34595556)
20073,c(61.84354444, -150.07399444)
20074,c(64.82462778, -147.71035)
20075,c(61.57887222, -149.40466389)
20076,c(64.82536667, -147.54368056)
20077,c(64.90338056, -147.65965556)
40001,c(33.62630278, -112.00033889)
40002,c(33.36457778, -111.64218056)
40003,c(33.24528889, -111.98017222)
40004,c(33.85391389, -112.56763611)
40005,c(33.54731111, -112.32429722)
40006,c(33.291525, -111.98856111)
40008,c(33.43655, -111.85628056)
40009,c(32.25367222, -110.96107222)
40010,c(32.20681944, -110.88106111)
40011,c(32.85970556, -113.20088056)
40012,c(33.05379444, -112.04901389)
40013,c(32.90180278, -113.00466667)
40015,c(32.69854722, -114.64293056)
40016,c(33.29270833, -111.09290833)
40017,c(32.894225, -111.68467222)
40018,c(32.13408611, -110.97879444)
40019,c(33.90557222, -112.14602778)
40020,c(32.90154167, -111.72250833)
40021,c(33.34857222, -109.34554722)
40022,c(32.134275, -110.91769722)
40023,c(33.49527222, -112.00992778)
40024,c(33.44125278, -112.1077)
40025,c(32.19963611, -110.87931667)
40026,c(32.56482222, -111.67275556)
40027,c(32.21426111, -110.89237222)
40028,c(34.45466667, -114.29744444)
40029,c(32.15726111, -110.96571667)
40030,c(34.09146667, -112.82761667)
40031,c(33.20497222, -111.87576111)
40032,c(33.39282222, -112.04244722)
40033,c(34.26301667, -109.97288056)
40034,c(33.39671111, -111.64278056)
40035,c(33.48769722, -111.98706944)
40036,c(33.41799167, -111.54722778)
40037,c(34.91695833, -110.14576667)
40038,c(36.96201111, -112.96827222)
40039,c(33.51093333, -112.20311944)
40040,c(33.59635, -112.1501)
40041,c(33.51655833, -112.116975)
40042,c(32.23606389, -110.95228889)
40043,c(35.26603889, -111.70529444)
40044,c(35.38030833, -114.03666389)
40045,c(32.71313056, -114.65045278)
40046,c(33.479775, -112.25530556)
40047,c(32.16322778, -110.94457222)
40048,c(32.68398056, -114.62465)
40049,c(33.49851667, -112.13865556)
40050,c(33.49975, -112.23784722)
40051,c(33.09336944, -112.03316667)
40052,c(32.24593333, -110.94415)
40054,c(32.611475, -114.61530833)
40055,c(36.89754444, -111.40621944)
40056,c(34.49357222, -112.49448333)
40057,c(35.26053333, -114.0366)
40058,c(32.05411667, -110.76156389)
40060,c(32.66943333, -114.62439722)
40061,c(31.68669444, -110.35028056)
40062,c(33.39232778, -112.09956667)
40063,c(33.70654444, -112.02075278)
40064,c(32.32081944, -111.223575)
40066,c(36.57814167, -110.78096667)
40067,c(99.9999, 999.9999)
40068,c(33.55315556, -112.12573611)
40069,c(33.33513333, -111.92825556)
40070,c(32.13342222, -111.1062)
40071,c(33.52909167, -112.41861667)
40073,c(33.47196667, -112.15168889)
40074,c(33.47435833, -112.10984444)
40075,c(33.62748611, -112.065575)
40076,c(33.34288889, -112.05061944)
40077,c(32.72155, -114.65037222)
40078,c(31.55458333, -110.27563889)
40080,c(33.63900278, -112.16692778)
40081,c(33.31775, -111.68681389)
40082,c(33.34834167, -112.86476389)
40083,c(33.58204722, -112.13662222)
40084,c(99.9999, 999.9999)
40085,c(33.53103889, -112.05551944)
40086,c(33.42229444, -111.63275278)
40087,c(99.9999, 999.9999)
40088,c(32.29169444, -110.92635)
40089,c(33.20304167, -111.63403333)
40090,c(34.71735278, -111.89825556)
40091,c(35.72228333, -109.08599444)
40092,c(33.871225, -112.15835556)
40093,c(33.46484167, -112.27208611)
40094,c(33.46517778, -112.25146111)
40095,c(35.24568611, -111.55868056)
40096,c(32.15282222, -110.97960278)
40097,c(33.50181389, -111.96090556)
40098,c(33.46935278, -112.0651)
40099,c(35.68415556, -114.46806667)
40100,c(33.96562778, -112.73508889)
40101,c(35.19469444, -111.60898333)
40102,c(32.13411667, -110.97090833)
40103,c(35.18430833, -111.66157778)
40104,c(32.65805833, -110.88658333)
40105,c(33.02604722, -111.7709)
40106,c(32.14862222, -110.95610556)
40107,c(33.35688611, -111.84190833)
40108,c(35.25477778, -113.97495556)
40109,c(32.17938056, -110.840825)
40110,c(33.43742222, -112.11725278)
40111,c(33.60003611, -112.03735278)
40112,c(33.39229444, -112.05701667)
40113,c(35.876125, -111.51707222)
40114,c(32.13337778, -111.08426944)
40115,c(32.26475278, -110.97410556)
40116,c(32.87465833, -109.28542778)
40117,c(31.33821111, -109.554475)
40118,c(33.4907, -112.100025)
40119,c(88.8888, 888.8888)
40120,c(33.47168889, -112.047725)
40121,c(33.63570556, -112.20263611)
40122,c(35.14328611, -113.67948333)
40123,c(33.61484722, -112.15128333)
40124,c(33.63849722, -112.1954)
40125,c(34.45474722, -112.53725556)
40126,c(32.82392778, -111.671025)
40127,c(33.32136389, -111.70406944)
40128,c(33.49489722, -112.15614167)
40129,c(34.70330833, -111.99003056)
40130,c(33.64026944, -112.05257222)
40131,c(33.38650556, -111.70911667)
40132,c(33.43715833, -112.10832222)
40133,c(31.4438, -109.83293056)
40134,c(34.98336389, -110.03860278)
40135,c(33.46255, -112.19377778)
40136,c(33.55825556, -111.54012778)
40137,c(32.91194722, -112.049375)
40138,c(32.12670833, -110.84116111)
40139,c(33.29106667, -112.07978611)
40140,c(32.9105, -112.96546667)
40141,c(32.10308333, -110.80134444)
40142,c(33.52400833, -112.18811667)
40143,c(33.46283056, -112.21781111)
40144,c(33.44263056, -111.68435556)
40145,c(32.23546944, -110.83229167)
40146,c(33.96659444, -112.12907778)
40147,c(33.39872778, -112.81771667)
40148,c(32.27739167, -110.99508333)
40149,c(33.35383333, -110.65942778)
40150,c(32.6627, -114.44411667)
40151,c(32.320025, -109.87586944)
40152,c(31.38353889, -110.14945)
40153,c(33.33385, -112.48708611)
40154,c(33.40206111, -111.92624722)
40155,c(33.60424444, -112.29879167)
40156,c(33.55316111, -112.17765)
40157,c(33.350325, -111.82435556)
40158,c(32.38656111, -110.964325)
40159,c(33.43160833, -112.32380556)
40160,c(33.39301667, -112.03444167)
40161,c(33.36498333, -111.82968889)
40162,c(33.38766389, -111.90913056)
40163,c(33.381075, -111.96115)
40164,c(33.45122222, -111.91799167)
40165,c(33.61116667, -112.13365)
40166,c(33.54270278, -112.19105833)
40167,c(33.57576111, -112.05734444)
40168,c(32.36636389, -110.96974444)
40169,c(34.84954444, -114.14568889)
40170,c(33.79810278, -112.14560833)
40171,c(32.16265, -110.96815)
40172,c(32.42601944, -111.16199167)
40173,c(31.45168333, -109.60674167)
40174,c(33.31543333, -112.00673056)
40175,c(33.21835556, -111.06690278)
40176,c(33.43900278, -112.08245556)
40178,c(34.04235, -112.83414722)
40179,c(33.48161944, -112.16898611)
40180,c(32.27205556, -110.99243611)
40181,c(31.9657, -110.27097778)
40182,c(33.58066111, -112.26160556)
40183,c(31.74775833, -111.04505833)
40185,c(35.07877778, -110.87475833)
40186,c(33.407275, -111.98851667)
40187,c(33.21440278, -111.34667222)
40188,c(33.39943333, -111.96773611)
40189,c(34.78895833, -109.88336667)
40190,c(32.23566944, -110.84038889)
40191,c(35.20740556, -114.022325)
40192,c(33.87166667, -112.06493611)
40193,c(35.20671944, -111.50921111)
40194,c(33.83447222, -112.31551389)
40195,c(33.39341667, -111.83826111)
40196,c(32.688375, -113.98619722)
40197,c(33.29553611, -111.96201111)
40198,c(34.84030556, -110.18134167)
40199,c(33.64008611, -112.09636667)
40200,c(32.250275, -110.97398056)
40201,c(32.11550833, -111.05408333)
40202,c(33.61963889, -112.32591111)
40203,c(33.47983056, -112.24379444)
40204,c(35.21304444, -111.60051667)
40205,c(32.89398889, -111.79288889)
40206,c(32.30819167, -110.90156111)
40207,c(34.64956944, -114.28497222)
40208,c(32.82789722, -111.81569167)
40209,c(33.21685278, -109.38113056)
40210,c(31.96770556, -110.33379722)
40211,c(33.51426667, -112.29878611)
40212,c(33.41545556, -111.77754722)
40213,c(33.45929722, -111.99476111)
40214,c(33.48047222, -112.16561944)
40215,c(33.83399722, -112.35644722)
40216,c(33.40383889, -112.4311)
40217,c(32.20106667, -110.86986667)
40218,c(32.98559722, -112.04803333)
40219,c(34.24188889, -111.31021111)
40220,c(33.41076389, -111.98940833)
40221,c(33.35805833, -111.97021389)
40222,c(32.31039167, -111.04217222)
40223,c(33.63615, -112.20284722)
40224,c(34.49851944, -114.28466667)
40225,c(33.46590833, -112.16851667)
40226,c(33.33661944, -111.81869444)
40227,c(33.38679444, -111.62292222)
40228,c(32.23600556, -110.97195833)
40229,c(35.0759, -110.86377778)
40230,c(34.475025, -114.32373333)
40231,c(34.50611389, -111.75898889)
40232,c(32.23548056, -110.83814444)
40233,c(33.68382778, -112.10331667)
40234,c(33.65264722, -112.23302778)
40235,c(33.42235278, -111.65022778)
40236,c(33.60159167, -112.16854167)
40237,c(34.26126667, -111.20648333)
40238,c(35.58657222, -114.39162222)
40239,c(35.26849722, -114.03772222)
40240,c(33.41313611, -111.87433056)
40241,c(34.55405278, -112.25331667)
40242,c(33.59076389, -112.26141667)
40243,c(33.46066944, -112.04760278)
40244,c(35.35496389, -109.05485833)
40245,c(34.32505556, -111.08529444)
40246,c(33.38600833, -111.87513333)
40247,c(35.248025, -111.56175278)
40248,c(32.05685278, -110.76653056)
40249,c(33.68772222, -112.41341389)
40250,c(33.56555556, -112.33358056)
40251,c(33.85030278, -111.83376389)
40252,c(33.66916667, -112.08711389)
40253,c(33.69522778, -112.47876944)
40254,c(34.62603056, -112.494925)
40255,c(32.36270556, -111.00291389)
40256,c(33.33515833, -111.86063611)
40257,c(33.54056389, -111.44323889)
40258,c(33.47841667, -111.82996111)
40259,c(33.42705278, -112.04782778)
40260,c(33.56753611, -112.15164722)
40261,c(34.222825, -110.15271667)
40262,c(33.41550556, -111.7158)
40263,c(32.26157778, -110.90983611)
40264,c(33.42233611, -111.56336111)
40265,c(33.46158056, -112.27042778)
40266,c(33.58208333, -112.13479444)
40267,c(34.17752222, -113.03029444)
40268,c(33.880475, -113.94528056)
40269,c(34.19394444, -112.13161111)
40270,c(33.39215278, -112.12714167)
40271,c(33.41488889, -111.87893889)
40272,c(33.48777222, -112.09136667)
40273,c(33.56086111, -112.41838056)
40274,c(31.831425, -110.70789722)
40275,c(33.16533611, -111.35425)
40276,c(33.03651944, -111.99663889)
40277,c(33.603925, -112.02188611)
40278,c(33.46594167, -112.19190833)
40279,c(33.47201389, -112.06510833)
40280,c(33.80562222, -112.242675)
40281,c(32.42437778, -110.96117778)
40282,c(32.72517222, -114.65869444)
40283,c(33.21900833, -111.78938056)
40284,c(33.37777778, -112.16817778)
40285,c(33.47656111, -112.11263889)
40286,c(33.39687778, -112.04899444)
40287,c(32.25066389, -111.02017222)
40288,c(34.33643611, -110.04916111)
40289,c(33.29165278, -111.84597222)
40290,c(34.88843056, -112.19860833)
40291,c(33.44173056, -112.20361944)
40293,c(34.56065278, -112.25819722)
40294,c(77.7777, 777.7777)
40295,c(34.57931111, -114.3669)
40296,c(35.43928611, -112.17147222)
40297,c(34.05761667, -112.14561667)
40298,c(32.70244167, -111.47799444)
40299,c(32.14665833, -110.97751667)
40300,c(35.10799167, -114.62128611)
40301,c(33.53839167, -112.20059167)
40302,c(33.37773333, -112.08331111)
40303,c(31.94301111, -110.98283889)
40304,c(33.76921111, -112.13011667)
40305,c(32.16671389, -110.91761944)
40306,c(34.67781111, -112.19450833)
40307,c(32.2434, -110.89266111)
40309,c(33.40046944, -111.85707222)
40310,c(32.77017222, -114.39050278)
40311,c(34.29308611, -111.13486389)
40312,c(33.54365556, -112.28989167)
40313,c(33.47576389, -112.01289722)
40314,c(33.01826111, -111.65120278)
40315,c(33.36098611, -112.44146111)
40316,c(34.49210278, -114.33159167)
40317,c(34.65218611, -112.33628889)
40318,c(33.61109167, -112.10405556)
40319,c(35.20179444, -111.42735556)
